year,province_code,province_name_ko,province_name_en,sex,age_group,population,population_type,reference_date
2005,47,경상북도,Gyeongsangbuk-do,female,10-14,80510,registered,2005-12-31
2005,47,경상북도,Gyeongsangbuk-do,female,15-19,74997,registered,2005-12-31
2005,47,경상북도,Gyeongsangbuk-do,female,20-24,90551,registered,2005-12-31
2005,47,경상북도,Gyeongsangbuk-do,female,25-29,88838,registered,2005-12-31
2005,47,경상북도,Gyeongsangbuk-do,female,30-34,100991,registered,2005-12-31
2005,47,경상북도,Gyeongsangbuk-do,female,35-39,105313,registered,2005-12-31
2005,47,경상북도,Gyeongsangbuk-do,female,40-44,104632,registered,2005-12-31
2005,47,경상북도,Gyeongsangbuk-do,female,45-49,105468,registered,2005-12-31
2005,47,경상북도,Gyeongsangbuk-do,female,50-54,86639,registered,2005-12-31
2005,47,경상북도,Gyeongsangbuk-do,female,55-59,69032,registered,2005-12-31
2005,47,경상북도,Gyeongsangbuk-do,female,60-64,73443,registered,2005-12-31
2005,47,경상북도,Gyeongsangbuk-do,female,65-69,75480,registered,2005-12-31
2005,47,경상북도,Gyeongsangbuk-do,female,70-74,61726,registered,2005-12-31
2005,47,경상북도,Gyeongsangbuk-do,female,75-79,41670,registered,2005-12-31
2005,47,경상북도,Gyeongsangbuk-do,female,80-84,25082,registered,2005-12-31
2005,47,경상북도,Gyeongsangbuk-do,female,85+,16558,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,male,0-4,85555,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,male,5-9,117939,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,male,10-14,127532,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,male,15-19,108179,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,male,20-24,120678,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,male,25-29,117311,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,male,30-34,137419,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,male,35-39,148750,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,male,40-44,142411,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,male,45-49,134882,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,male,50-54,96343,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,male,55-59,72126,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,male,60-64,57625,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,male,65-69,51003,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,male,70-74,35295,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,male,75-79,19427,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,male,80-84,9643,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,male,85+,3782,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,female,0-4,76785,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,female,5-9,105336,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,female,10-14,108962,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,female,15-19,94248,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,female,20-24,105838,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,female,25-29,108822,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,female,30-34,132974,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,female,35-39,141661,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,female,40-44,133366,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,female,45-49,126092,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,female,50-54,93314,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,female,55-59,72678,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,female,60-64,69707,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,female,65-69,70148,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,female,70-74,59096,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,female,75-79,40011,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,female,80-84,23087,registered,2005-12-31
2005,48,경상남도,Gyeongsangnam-do,female,85+,12406,registered,2005-12-31
2005,50,제주특별자치도,Jeju,male,0-4,17080,registered,2005-12-31
2005,50,제주특별자치도,Jeju,male,5-9,22385,registered,2005-12-31
2005,50,제주특별자치도,Jeju,male,10-14,22845,registered,2005-12-31
2005,50,제주특별자치도,Jeju,male,15-19,17724,registered,2005-12-31
2005,50,제주특별자치도,Jeju,male,20-24,21299,registered,2005-12-31
2005,50,제주특별자치도,Jeju,male,25-29,20706,registered,2005-12-31
2005,50,제주특별자치도,Jeju,male,30-34,24713,registered,2005-12-31
2005,50,제주특별자치도,Jeju,male,35-39,26616,registered,2005-12-31
2005,50,제주특별자치도,Jeju,male,40-44,24664,registered,2005-12-31
2005,50,제주특별자치도,Jeju,male,45-49,21798,registered,2005-12-31
2005,50,제주특별자치도,Jeju,male,50-54,15086,registered,2005-12-31
2005,50,제주특별자치도,Jeju,male,55-59,13006,registered,2005-12-31
2005,50,제주특별자치도,Jeju,male,60-64,11131,registered,2005-12-31
2005,50,제주특별자치도,Jeju,male,65-69,9022,registered,2005-12-31
2005,50,제주특별자치도,Jeju,male,70-74,5918,registered,2005-12-31
2005,50,제주특별자치도,Jeju,male,75-79,2338,registered,2005-12-31
2005,50,제주특별자치도,Jeju,male,80-84,1257,registered,2005-12-31
2005,50,제주특별자치도,Jeju,male,85+,693,registered,2005-12-31
2005,50,제주특별자치도,Jeju,female,0-4,15195,registered,2005-12-31
2005,50,제주특별자치도,Jeju,female,5-9,20433,registered,2005-12-31
2005,50,제주특별자치도,Jeju,female,10-14,20790,registered,2005-12-31
2005,50,제주특별자치도,Jeju,female,15-19,15902,registered,2005-12-31
2005,50,제주특별자치도,Jeju,female,20-24,19487,registered,2005-12-31
2005,50,제주특별자치도,Jeju,female,25-29,19485,registered,2005-12-31
2005,50,제주특별자치도,Jeju,female,30-34,24145,registered,2005-12-31
2005,50,제주특별자치도,Jeju,female,35-39,24519,registered,2005-12-31
2005,50,제주특별자치도,Jeju,female,40-44,22498,registered,2005-12-31
2005,50,제주특별자치도,Jeju,female,45-49,20307,registered,2005-12-31
2005,50,제주특별자치도,Jeju,female,50-54,14866,registered,2005-12-31
2005,50,제주특별자치도,Jeju,female,55-59,13087,registered,2005-12-31
2005,50,제주특별자치도,Jeju,female,60-64,12007,registered,2005-12-31
2005,50,제주특별자치도,Jeju,female,65-69,11561,registered,2005-12-31
2005,50,제주특별자치도,Jeju,female,70-74,10071,registered,2005-12-31
2005,50,제주특별자치도,Jeju,female,75-79,6448,registered,2005-12-31
2005,50,제주특별자치도,Jeju,female,80-84,4642,registered,2005-12-31
2005,50,제주특별자치도,Jeju,female,85+,3845,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,male,0-4,37297,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,male,5-9,51103,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,male,10-14,54274,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,male,15-19,49173,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,male,20-24,60780,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,male,25-29,55239,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,male,30-34,61040,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,male,35-39,65857,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,male,40-44,65428,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,male,45-49,67674,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,male,50-54,48189,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,male,55-59,34921,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,male,60-64,36321,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,male,65-69,33630,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,male,70-74,18869,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,male,75-79,10604,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,male,80-84,6569,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,male,85+,3674,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,female,0-4,34353,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,female,5-9,47030,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,female,10-14,48902,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,female,15-19,45399,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,female,20-24,51045,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,female,25-29,49201,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,female,30-34,56239,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,female,35-39,59833,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,female,40-44,61549,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,female,45-49,63995,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,female,50-54,46726,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,female,55-59,36643,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,female,60-64,41428,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,female,65-69,39409,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,female,70-74,28628,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,female,75-79,21002,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,female,80-84,12741,registered,2005-12-31
2005,51,강원특별자치도,Gangwon State,female,85+,8345,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,male,0-4,46589,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,male,5-9,65420,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,male,10-14,70539,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,male,15-19,63410,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,male,20-24,77279,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,male,25-29,69858,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,male,30-34,74995,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,male,35-39,77270,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,male,40-44,75427,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,male,45-49,73704,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,male,50-54,56724,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,male,55-59,50909,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,male,60-64,42167,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,male,65-69,37814,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,male,70-74,28465,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,male,75-79,16512,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,male,80-84,8062,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,male,85+,3602,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,female,0-4,43358,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,female,5-9,60714,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,female,10-14,64631,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,female,15-19,58844,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,female,20-24,66253,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,female,25-29,61817,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,female,30-34,69293,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,female,35-39,71059,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,female,40-44,70400,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,female,45-49,71656,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,female,50-54,56458,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,female,55-59,52222,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,female,60-64,50618,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,female,65-69,49577,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,female,70-74,42612,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,female,75-79,28999,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,female,80-84,16448,registered,2005-12-31
2005,52,전북특별자치도,Jeonbuk State,female,85+,11630,registered,2005-12-31
2010,11,서울특별시,Seoul,male,0-4,218628,registered,2010-12-31
2010,11,서울특별시,Seoul,male,5-9,224163,registered,2010-12-31
2010,11,서울특별시,Seoul,male,10-14,299565,registered,2010-12-31
2010,11,서울특별시,Seoul,male,15-19,354723,registered,2010-12-31
2010,11,서울특별시,Seoul,male,20-24,334211,registered,2010-12-31
2010,11,서울특별시,Seoul,male,25-29,454593,registered,2010-12-31
2010,11,서울특별시,Seoul,male,30-34,469905,registered,2010-12-31
2010,11,서울특별시,Seoul,male,35-39,480353,registered,2010-12-31
2010,11,서울특별시,Seoul,male,40-44,450114,registered,2010-12-31
2010,11,서울특별시,Seoul,male,45-49,425962,registered,2010-12-31
2010,11,서울특별시,Seoul,male,50-54,412698,registered,2010-12-31
2010,11,서울특별시,Seoul,male,55-59,311136,registered,2010-12-31
2010,11,서울특별시,Seoul,male,60-64,241886,registered,2010-12-31
2010,11,서울특별시,Seoul,male,65-69,190699,registered,2010-12-31
2010,11,서울특별시,Seoul,male,70-74,127190,registered,2010-12-31
2010,11,서울특별시,Seoul,male,75-79,65913,registered,2010-12-31
2010,11,서울특별시,Seoul,male,80-84,29867,registered,2010-12-31
2010,11,서울특별시,Seoul,male,85+,19653,registered,2010-12-31
2010,11,서울특별시,Seoul,female,0-4,206663,registered,2010-12-31
2010,11,서울특별시,Seoul,female,5-9,210067,registered,2010-12-31
2010,11,서울특별시,Seoul,female,10-14,275494,registered,2010-12-31
2010,11,서울특별시,Seoul,female,15-19,318207,registered,2010-12-31
2010,11,서울특별시,Seoul,female,20-24,331236,registered,2010-12-31
2010,11,서울특별시,Seoul,female,25-29,463644,registered,2010-12-31
2010,11,서울특별시,Seoul,female,30-34,458633,registered,2010-12-31
2010,11,서울특별시,Seoul,female,35-39,460556,registered,2010-12-31
2010,11,서울특별시,Seoul,female,40-44,443804,registered,2010-12-31
2010,11,서울특별시,Seoul,female,45-49,429668,registered,2010-12-31
2010,11,서울특별시,Seoul,female,50-54,439396,registered,2010-12-31
2010,11,서울특별시,Seoul,female,55-59,334459,registered,2010-12-31
2010,11,서울특별시,Seoul,female,60-64,260011,registered,2010-12-31
2010,11,서울특별시,Seoul,female,65-69,202568,registered,2010-12-31
2010,11,서울특별시,Seoul,female,70-74,149974,registered,2010-12-31
2010,11,서울특별시,Seoul,female,75-79,101022,registered,2010-12-31
2010,11,서울특별시,Seoul,female,80-84,64573,registered,2010-12-31
2010,11,서울특별시,Seoul,female,85+,51311,registered,2010-12-31
2010,26,부산광역시,Busan,male,0-4,66173,registered,2010-12-31
2010,26,부산광역시,Busan,male,5-9,73897,registered,2010-12-31
2010,26,부산광역시,Busan,male,10-14,107266,registered,2010-12-31
2010,26,부산광역시,Busan,male,15-19,132579,registered,2010-12-31
2010,26,부산광역시,Busan,male,20-24,122091,registered,2010-12-31
2010,26,부산광역시,Busan,male,25-29,138544,registered,2010-12-31
2010,26,부산광역시,Busan,male,30-34,134370,registered,2010-12-31
2010,26,부산광역시,Busan,male,35-39,141365,registered,2010-12-31
2010,26,부산광역시,Busan,male,40-44,147507,registered,2010-12-31
2010,26,부산광역시,Busan,male,45-49,152464,registered,2010-12-31
2010,26,부산광역시,Busan,male,50-54,162824,registered,2010-12-31
2010,26,부산광역시,Busan,male,55-59,129369,registered,2010-12-31
2010,26,부산광역시,Busan,male,60-64,96956,registered,2010-12-31
2010,26,부산광역시,Busan,male,65-69,73678,registered,2010-12-31
2010,26,부산광역시,Busan,male,70-74,50644,registered,2010-12-31
2010,26,부산광역시,Busan,male,75-79,26722,registered,2010-12-31
2010,26,부산광역시,Busan,male,80-84,11059,registered,2010-12-31
2010,26,부산광역시,Busan,male,85+,5662,registered,2010-12-31
2010,26,부산광역시,Busan,female,0-4,62497,registered,2010-12-31
2010,26,부산광역시,Busan,female,5-9,68043,registered,2010-12-31
2010,26,부산광역시,Busan,female,10-14,94980,registered,2010-12-31
2010,26,부산광역시,Busan,female,15-19,112281,registered,2010-12-31
2010,26,부산광역시,Busan,female,20-24,109155,registered,2010-12-31
2010,26,부산광역시,Busan,female,25-29,130722,registered,2010-12-31
2010,26,부산광역시,Busan,female,30-34,128329,registered,2010-12-31
2010,26,부산광역시,Busan,female,35-39,138400,registered,2010-12-31
