Country,year,province_name_en,sex,age_group,population,age_start,age_group_order,broad_age_group
Thailand,2025,Trang,male,45-49,23483,45,9,working_age_15_64
Thailand,2025,Trang,male,50-54,22358,50,10,working_age_15_64
Thailand,2025,Trang,male,55-59,20723,55,11,working_age_15_64
Thailand,2025,Trang,male,60-64,19181,60,12,working_age_15_64
Thailand,2025,Trang,male,65-69,13976,65,13,older_adult_65_plus
Thailand,2025,Trang,male,70-74,9897,70,14,older_adult_65_plus
Thailand,2025,Trang,male,75-79,6169,75,15,older_adult_65_plus
Thailand,2025,Trang,male,80-84,3538,80,16,older_adult_65_plus
Thailand,2025,Trang,male,85+,3663,85,17,older_adult_65_plus
Thailand,2025,Trang,female,0-4,10944,0,0,child_0_14
Thailand,2025,Trang,female,5-9,15312,5,1,child_0_14
Thailand,2025,Trang,female,10-14,19640,10,2,child_0_14
Thailand,2025,Trang,female,15-19,20904,15,3,working_age_15_64
Thailand,2025,Trang,female,20-24,20173,20,4,working_age_15_64
Thailand,2025,Trang,female,25-29,22274,25,5,working_age_15_64
Thailand,2025,Trang,female,30-34,22846,30,6,working_age_15_64
Thailand,2025,Trang,female,35-39,22289,35,7,working_age_15_64
Thailand,2025,Trang,female,40-44,23743,40,8,working_age_15_64
Thailand,2025,Trang,female,45-49,24465,45,9,working_age_15_64
Thailand,2025,Trang,female,50-54,24422,50,10,working_age_15_64
Thailand,2025,Trang,female,55-59,23337,55,11,working_age_15_64
Thailand,2025,Trang,female,60-64,21602,60,12,working_age_15_64
Thailand,2025,Trang,female,65-69,16684,65,13,older_adult_65_plus
Thailand,2025,Trang,female,70-74,12892,70,14,older_adult_65_plus
Thailand,2025,Trang,female,75-79,8882,75,15,older_adult_65_plus
Thailand,2025,Trang,female,80-84,5795,80,16,older_adult_65_plus
Thailand,2025,Trang,female,85+,7052,85,17,older_adult_65_plus
Thailand,2025,Phatthalung,male,0-4,8918,0,0,child_0_14
Thailand,2025,Phatthalung,male,5-9,12710,5,1,child_0_14
Thailand,2025,Phatthalung,male,10-14,16144,10,2,child_0_14
Thailand,2025,Phatthalung,male,15-19,16469,15,3,working_age_15_64
Thailand,2025,Phatthalung,male,20-24,15342,20,4,working_age_15_64
Thailand,2025,Phatthalung,male,25-29,17807,25,5,working_age_15_64
Thailand,2025,Phatthalung,male,30-34,18974,30,6,working_age_15_64
Thailand,2025,Phatthalung,male,35-39,17639,35,7,working_age_15_64
Thailand,2025,Phatthalung,male,40-44,18885,40,8,working_age_15_64
Thailand,2025,Phatthalung,male,45-49,19439,45,9,working_age_15_64
Thailand,2025,Phatthalung,male,50-54,19217,50,10,working_age_15_64
Thailand,2025,Phatthalung,male,55-59,18007,55,11,working_age_15_64
Thailand,2025,Phatthalung,male,60-64,15659,60,12,working_age_15_64
Thailand,2025,Phatthalung,male,65-69,11965,65,13,older_adult_65_plus
Thailand,2025,Phatthalung,male,70-74,8674,70,14,older_adult_65_plus
Thailand,2025,Phatthalung,male,75-79,6507,75,15,older_adult_65_plus
Thailand,2025,Phatthalung,male,80-84,4330,80,16,older_adult_65_plus
Thailand,2025,Phatthalung,male,85+,3791,85,17,older_adult_65_plus
Thailand,2025,Phatthalung,female,0-4,8647,0,0,child_0_14
Thailand,2025,Phatthalung,female,5-9,12152,5,1,child_0_14
Thailand,2025,Phatthalung,female,10-14,14974,10,2,child_0_14
Thailand,2025,Phatthalung,female,15-19,15742,15,3,working_age_15_64
Thailand,2025,Phatthalung,female,20-24,14904,20,4,working_age_15_64
Thailand,2025,Phatthalung,female,25-29,17013,25,5,working_age_15_64
Thailand,2025,Phatthalung,female,30-34,17826,30,6,working_age_15_64
Thailand,2025,Phatthalung,female,35-39,17131,35,7,working_age_15_64
Thailand,2025,Phatthalung,female,40-44,18374,40,8,working_age_15_64
Thailand,2025,Phatthalung,female,45-49,19946,45,9,working_age_15_64
Thailand,2025,Phatthalung,female,50-54,21356,50,10,working_age_15_64
Thailand,2025,Phatthalung,female,55-59,20360,55,11,working_age_15_64
Thailand,2025,Phatthalung,female,60-64,17988,60,12,working_age_15_64
Thailand,2025,Phatthalung,female,65-69,14693,65,13,older_adult_65_plus
Thailand,2025,Phatthalung,female,70-74,11692,70,14,older_adult_65_plus
Thailand,2025,Phatthalung,female,75-79,9324,75,15,older_adult_65_plus
Thailand,2025,Phatthalung,female,80-84,6641,80,16,older_adult_65_plus
Thailand,2025,Phatthalung,female,85+,7091,85,17,older_adult_65_plus
Thailand,2025,Pattani,male,0-4,27373,0,0,child_0_14
Thailand,2025,Pattani,male,5-9,31182,5,1,child_0_14
Thailand,2025,Pattani,male,10-14,33079,10,2,child_0_14
Thailand,2025,Pattani,male,15-19,31851,15,3,working_age_15_64
Thailand,2025,Pattani,male,20-24,30844,20,4,working_age_15_64
Thailand,2025,Pattani,male,25-29,30967,25,5,working_age_15_64
Thailand,2025,Pattani,male,30-34,29880,30,6,working_age_15_64
Thailand,2025,Pattani,male,35-39,27221,35,7,working_age_15_64
Thailand,2025,Pattani,male,40-44,23548,40,8,working_age_15_64
Thailand,2025,Pattani,male,45-49,20617,45,9,working_age_15_64
Thailand,2025,Pattani,male,50-54,18863,50,10,working_age_15_64
Thailand,2025,Pattani,male,55-59,17060,55,11,working_age_15_64
Thailand,2025,Pattani,male,60-64,14444,60,12,working_age_15_64
Thailand,2025,Pattani,male,65-69,9624,65,13,older_adult_65_plus
Thailand,2025,Pattani,male,70-74,7630,70,14,older_adult_65_plus
Thailand,2025,Pattani,male,75-79,5192,75,15,older_adult_65_plus
Thailand,2025,Pattani,male,80-84,2823,80,16,older_adult_65_plus
Thailand,2025,Pattani,male,85+,3950,85,17,older_adult_65_plus
Thailand,2025,Pattani,female,0-4,25795,0,0,child_0_14
Thailand,2025,Pattani,female,5-9,29773,5,1,child_0_14
Thailand,2025,Pattani,female,10-14,31420,10,2,child_0_14
Thailand,2025,Pattani,female,15-19,30252,15,3,working_age_15_64
Thailand,2025,Pattani,female,20-24,28966,20,4,working_age_15_64
Thailand,2025,Pattani,female,25-29,29909,25,5,working_age_15_64
Thailand,2025,Pattani,female,30-34,28517,30,6,working_age_15_64
Thailand,2025,Pattani,female,35-39,26476,35,7,working_age_15_64
Thailand,2025,Pattani,female,40-44,23308,40,8,working_age_15_64
Thailand,2025,Pattani,female,45-49,21722,45,9,working_age_15_64
Thailand,2025,Pattani,female,50-54,20575,50,10,working_age_15_64
Thailand,2025,Pattani,female,55-59,19392,55,11,working_age_15_64
Thailand,2025,Pattani,female,60-64,17563,60,12,working_age_15_64
Thailand,2025,Pattani,female,65-69,12293,65,13,older_adult_65_plus
Thailand,2025,Pattani,female,70-74,10398,70,14,older_adult_65_plus
Thailand,2025,Pattani,female,75-79,7325,75,15,older_adult_65_plus
Thailand,2025,Pattani,female,80-84,4474,80,16,older_adult_65_plus
Thailand,2025,Pattani,female,85+,6820,85,17,older_adult_65_plus
Thailand,2025,Yala,male,0-4,19767,0,0,child_0_14
Thailand,2025,Yala,male,5-9,22620,5,1,child_0_14
Thailand,2025,Yala,male,10-14,24645,10,2,child_0_14
Thailand,2025,Yala,male,15-19,23118,15,3,working_age_15_64
Thailand,2025,Yala,male,20-24,22512,20,4,working_age_15_64
Thailand,2025,Yala,male,25-29,23380,25,5,working_age_15_64
Thailand,2025,Yala,male,30-34,22023,30,6,working_age_15_64
Thailand,2025,Yala,male,35-39,20351,35,7,working_age_15_64
Thailand,2025,Yala,male,40-44,17310,40,8,working_age_15_64
Thailand,2025,Yala,male,45-49,15642,45,9,working_age_15_64
Thailand,2025,Yala,male,50-54,14315,50,10,working_age_15_64
Thailand,2025,Yala,male,55-59,13423,55,11,working_age_15_64
Thailand,2025,Yala,male,60-64,12040,60,12,working_age_15_64
Thailand,2025,Yala,male,65-69,7839,65,13,older_adult_65_plus
Thailand,2025,Yala,male,70-74,6147,70,14,older_adult_65_plus
Thailand,2025,Yala,male,75-79,3879,75,15,older_adult_65_plus
Thailand,2025,Yala,male,80-84,2212,80,16,older_adult_65_plus
Thailand,2025,Yala,male,85+,3181,85,17,older_adult_65_plus
Thailand,2025,Yala,female,0-4,18830,0,0,child_0_14
Thailand,2025,Yala,female,5-9,21266,5,1,child_0_14
Thailand,2025,Yala,female,10-14,22918,10,2,child_0_14
Thailand,2025,Yala,female,15-19,22336,15,3,working_age_15_64
Thailand,2025,Yala,female,20-24,21354,20,4,working_age_15_64
Thailand,2025,Yala,female,25-29,21322,25,5,working_age_15_64
Thailand,2025,Yala,female,30-34,21098,30,6,working_age_15_64
Thailand,2025,Yala,female,35-39,20253,35,7,working_age_15_64
Thailand,2025,Yala,female,40-44,17514,40,8,working_age_15_64
Thailand,2025,Yala,female,45-49,16572,45,9,working_age_15_64
Thailand,2025,Yala,female,50-54,15585,50,10,working_age_15_64
Thailand,2025,Yala,female,55-59,14976,55,11,working_age_15_64
Thailand,2025,Yala,female,60-64,13826,60,12,working_age_15_64
Thailand,2025,Yala,female,65-69,9248,65,13,older_adult_65_plus
Thailand,2025,Yala,female,70-74,7513,70,14,older_adult_65_plus
Thailand,2025,Yala,female,75-79,5549,75,15,older_adult_65_plus
Thailand,2025,Yala,female,80-84,3028,80,16,older_adult_65_plus
Thailand,2025,Yala,female,85+,4730,85,17,older_adult_65_plus
Thailand,2025,Narathiwat,male,0-4,27864,0,0,child_0_14
Thailand,2025,Narathiwat,male,5-9,32687,5,1,child_0_14
Thailand,2025,Narathiwat,male,10-14,35253,10,2,child_0_14
Thailand,2025,Narathiwat,male,15-19,34646,15,3,working_age_15_64
Thailand,2025,Narathiwat,male,20-24,33681,20,4,working_age_15_64
Thailand,2025,Narathiwat,male,25-29,33967,25,5,working_age_15_64
Thailand,2025,Narathiwat,male,30-34,32458,30,6,working_age_15_64
Thailand,2025,Narathiwat,male,35-39,30597,35,7,working_age_15_64
Thailand,2025,Narathiwat,male,40-44,28991,40,8,working_age_15_64
Thailand,2025,Narathiwat,male,45-49,24349,45,9,working_age_15_64
Thailand,2025,Narathiwat,male,50-54,22211,50,10,working_age_15_64
Thailand,2025,Narathiwat,male,55-59,20236,55,11,working_age_15_64
Thailand,2025,Narathiwat,male,60-64,17218,60,12,working_age_15_64
Thailand,2025,Narathiwat,male,65-69,11046,65,13,older_adult_65_plus
Thailand,2025,Narathiwat,male,70-74,8839,70,14,older_adult_65_plus
Thailand,2025,Narathiwat,male,75-79,5670,75,15,older_adult_65_plus
Thailand,2025,Narathiwat,male,80-84,2944,80,16,older_adult_65_plus
Thailand,2025,Narathiwat,male,85+,3882,85,17,older_adult_65_plus
Thailand,2025,Narathiwat,female,0-4,26104,0,0,child_0_14
Thailand,2025,Narathiwat,female,5-9,30816,5,1,child_0_14
Thailand,2025,Narathiwat,female,10-14,33879,10,2,child_0_14
Thailand,2025,Narathiwat,female,15-19,32789,15,3,working_age_15_64
Thailand,2025,Narathiwat,female,20-24,31474,20,4,working_age_15_64
Thailand,2025,Narathiwat,female,25-29,32558,25,5,working_age_15_64
Thailand,2025,Narathiwat,female,30-34,31651,30,6,working_age_15_64
Thailand,2025,Narathiwat,female,35-39,30619,35,7,working_age_15_64
Thailand,2025,Narathiwat,female,40-44,28801,40,8,working_age_15_64
Thailand,2025,Narathiwat,female,45-49,25896,45,9,working_age_15_64
Thailand,2025,Narathiwat,female,50-54,24937,50,10,working_age_15_64
Thailand,2025,Narathiwat,female,55-59,23054,55,11,working_age_15_64
Thailand,2025,Narathiwat,female,60-64,20852,60,12,working_age_15_64
Thailand,2025,Narathiwat,female,65-69,13735,65,13,older_adult_65_plus
Thailand,2025,Narathiwat,female,70-74,11439,70,14,older_adult_65_plus
Thailand,2025,Narathiwat,female,75-79,7648,75,15,older_adult_65_plus
Thailand,2025,Narathiwat,female,80-84,4263,80,16,older_adult_65_plus
Thailand,2025,Narathiwat,female,85+,6223,85,17,older_adult_65_plus
South Korea,1993,Seoul,male,0-4,416438,0,0,child_0_14
South Korea,1993,Seoul,male,5-9,370853,5,1,child_0_14
South Korea,1993,Seoul,male,10-14,505414,10,2,child_0_14
South Korea,1993,Seoul,male,15-19,488423,15,3,working_age_15_64
South Korea,1993,Seoul,male,20-24,589929,20,4,working_age_15_64
South Korea,1993,Seoul,male,25-29,616390,25,5,working_age_15_64
South Korea,1993,Seoul,male,30-34,585673,30,6,working_age_15_64
South Korea,1993,Seoul,male,35-39,491203,35,7,working_age_15_64
South Korea,1993,Seoul,male,40-44,365213,40,8,working_age_15_64
South Korea,1993,Seoul,male,45-49,316743,45,9,working_age_15_64
South Korea,1993,Seoul,male,50-54,284426,50,10,working_age_15_64
South Korea,1993,Seoul,male,55-59,188388,55,11,working_age_15_64
South Korea,1993,Seoul,male,60-64,106631,60,12,working_age_15_64
South Korea,1993,Seoul,male,65-69,64392,65,13,older_adult_65_plus
South Korea,1993,Seoul,male,70-74,47155,70,14,older_adult_65_plus
South Korea,1993,Seoul,male,75-79,23429,75,15,older_adult_65_plus
South Korea,1993,Seoul,male,80-84,12569,80,16,older_adult_65_plus
South Korea,1993,Seoul,male,85+,4576,85,17,older_adult_65_plus
South Korea,1993,Seoul,female,0-4,374546,0,0,child_0_14
South Korea,1993,Seoul,female,5-9,336970,5,1,child_0_14
South Korea,1993,Seoul,female,10-14,462336,10,2,child_0_14
South Korea,1993,Seoul,female,15-19,447242,15,3,working_age_15_64
South Korea,1993,Seoul,female,20-24,605084,20,4,working_age_15_64
South Korea,1993,Seoul,female,25-29,570215,25,5,working_age_15_64
South Korea,1993,Seoul,female,30-34,546085,30,6,working_age_15_64
South Korea,1993,Seoul,female,35-39,499766,35,7,working_age_15_64
South Korea,1993,Seoul,female,40-44,371592,40,8,working_age_15_64
South Korea,1993,Seoul,female,45-49,314353,45,9,working_age_15_64
South Korea,1993,Seoul,female,50-54,265352,50,10,working_age_15_64
South Korea,1993,Seoul,female,55-59,190921,55,11,working_age_15_64
South Korea,1993,Seoul,female,60-64,135036,60,12,working_age_15_64
South Korea,1993,Seoul,female,65-69,103187,65,13,older_adult_65_plus
South Korea,1993,Seoul,female,70-74,81471,70,14,older_adult_65_plus
South Korea,1993,Seoul,female,75-79,55575,75,15,older_adult_65_plus
South Korea,1993,Seoul,female,80-84,32867,80,16,older_adult_65_plus
South Korea,1993,Seoul,female,85+,19056,85,17,older_adult_65_plus
South Korea,1993,Busan,male,0-4,142059,0,0,child_0_14
South Korea,1993,Busan,male,5-9,138405,5,1,child_0_14
South Korea,1993,Busan,male,10-14,196496,10,2,child_0_14
South Korea,1993,Busan,male,15-19,184871,15,3,working_age_15_64
South Korea,1993,Busan,male,20-24,206751,20,4,working_age_15_64
South Korea,1993,Busan,male,25-29,183199,25,5,working_age_15_64
South Korea,1993,Busan,male,30-34,193427,30,6,working_age_15_64
South Korea,1993,Busan,male,35-39,180360,35,7,working_age_15_64
South Korea,1993,Busan,male,40-44,136388,40,8,working_age_15_64
South Korea,1993,Busan,male,45-49,108555,45,9,working_age_15_64
South Korea,1993,Busan,male,50-54,99297,50,10,working_age_15_64
South Korea,1993,Busan,male,55-59,68232,55,11,working_age_15_64
South Korea,1993,Busan,male,60-64,41039,60,12,working_age_15_64
South Korea,1993,Busan,male,65-69,25128,65,13,older_adult_65_plus
South Korea,1993,Busan,male,70-74,15685,70,14,older_adult_65_plus
South Korea,1993,Busan,male,75-79,7137,75,15,older_adult_65_plus
South Korea,1993,Busan,male,80-84,3283,80,16,older_adult_65_plus
South Korea,1993,Busan,male,85+,1172,85,17,older_adult_65_plus
South Korea,1993,Busan,female,0-4,122291,0,0,child_0_14
South Korea,1993,Busan,female,5-9,126047,5,1,child_0_14
South Korea,1993,Busan,female,10-14,183389,10,2,child_0_14
South Korea,1993,Busan,female,15-19,172355,15,3,working_age_15_64
South Korea,1993,Busan,female,20-24,205218,20,4,working_age_15_64
South Korea,1993,Busan,female,25-29,179749,25,5,working_age_15_64
South Korea,1993,Busan,female,30-34,193823,30,6,working_age_15_64
South Korea,1993,Busan,female,35-39,179082,35,7,working_age_15_64
South Korea,1993,Busan,female,40-44,133894,40,8,working_age_15_64
South Korea,1993,Busan,female,45-49,104648,45,9,working_age_15_64
South Korea,1993,Busan,female,50-54,97867,50,10,working_age_15_64
South Korea,1993,Busan,female,55-59,73123,55,11,working_age_15_64
South Korea,1993,Busan,female,60-64,54300,60,12,working_age_15_64
South Korea,1993,Busan,female,65-69,42143,65,13,older_adult_65_plus
South Korea,1993,Busan,female,70-74,29275,70,14,older_adult_65_plus
South Korea,1993,Busan,female,75-79,17663,75,15,older_adult_65_plus
South Korea,1993,Busan,female,80-84,10452,80,16,older_adult_65_plus
South Korea,1993,Busan,female,85+,6003,85,17,older_adult_65_plus
South Korea,1993,Daegu,male,0-4,95484,0,0,child_0_14
South Korea,1993,Daegu,male,5-9,89697,5,1,child_0_14
South Korea,1993,Daegu,male,10-14,119339,10,2,child_0_14
South Korea,1993,Daegu,male,15-19,110893,15,3,working_age_15_64
South Korea,1993,Daegu,male,20-24,124214,20,4,working_age_15_64
South Korea,1993,Daegu,male,25-29,117749,25,5,working_age_15_64
South Korea,1993,Daegu,male,30-34,118451,30,6,working_age_15_64
South Korea,1993,Daegu,male,35-39,100009,35,7,working_age_15_64
South Korea,1993,Daegu,male,40-44,76972,40,8,working_age_15_64
South Korea,1993,Daegu,male,45-49,56960,45,9,working_age_15_64
South Korea,1993,Daegu,male,50-54,54475,50,10,working_age_15_64
South Korea,1993,Daegu,male,55-59,39777,55,11,working_age_15_64
South Korea,1993,Daegu,male,60-64,23543,60,12,working_age_15_64
South Korea,1993,Daegu,male,65-69,15056,65,13,older_adult_65_plus
South Korea,1993,Daegu,male,70-74,9295,70,14,older_adult_65_plus
South Korea,1993,Daegu,male,75-79,5196,75,15,older_adult_65_plus
South Korea,1993,Daegu,male,80-84,2349,80,16,older_adult_65_plus
South Korea,1993,Daegu,male,85+,906,85,17,older_adult_65_plus
South Korea,1993,Daegu,female,0-4,76086,0,0,child_0_14
South Korea,1993,Daegu,female,5-9,72568,5,1,child_0_14
South Korea,1993,Daegu,female,10-14,108601,10,2,child_0_14
South Korea,1993,Daegu,female,15-19,100563,15,3,working_age_15_64
South Korea,1993,Daegu,female,20-24,124556,20,4,working_age_15_64
South Korea,1993,Daegu,female,25-29,114766,25,5,working_age_15_64
South Korea,1993,Daegu,female,30-34,117557,30,6,working_age_15_64
South Korea,1993,Daegu,female,35-39,100507,35,7,working_age_15_64
South Korea,1993,Daegu,female,40-44,78319,40,8,working_age_15_64
South Korea,1993,Daegu,female,45-49,58771,45,9,working_age_15_64
South Korea,1993,Daegu,female,50-54,57379,50,10,working_age_15_64
South Korea,1993,Daegu,female,55-59,44479,55,11,working_age_15_64
South Korea,1993,Daegu,female,60-64,32310,60,12,working_age_15_64
South Korea,1993,Daegu,female,65-69,24100,65,13,older_adult_65_plus
South Korea,1993,Daegu,female,70-74,18158,70,14,older_adult_65_plus
South Korea,1993,Daegu,female,75-79,12105,75,15,older_adult_65_plus
South Korea,1993,Daegu,female,80-84,7148,80,16,older_adult_65_plus
South Korea,1993,Daegu,female,85+,3828,85,17,older_adult_65_plus
South Korea,1993,Incheon,male,0-4,107376,0,0,child_0_14
South Korea,1993,Incheon,male,5-9,91043,5,1,child_0_14
South Korea,1993,Incheon,male,10-14,98876,10,2,child_0_14
South Korea,1993,Incheon,male,15-19,78717,15,3,working_age_15_64
South Korea,1993,Incheon,male,20-24,96660,20,4,working_age_15_64
South Korea,1993,Incheon,male,25-29,118839,25,5,working_age_15_64
South Korea,1993,Incheon,male,30-34,142986,30,6,working_age_15_64
South Korea,1993,Incheon,male,35-39,109776,35,7,working_age_15_64
South Korea,1993,Incheon,male,40-44,65835,40,8,working_age_15_64
South Korea,1993,Incheon,male,45-49,49769,45,9,working_age_15_64
South Korea,1993,Incheon,male,50-54,40682,50,10,working_age_15_64
South Korea,1993,Incheon,male,55-59,29475,55,11,working_age_15_64
South Korea,1993,Incheon,male,60-64,18466,60,12,working_age_15_64
South Korea,1993,Incheon,male,65-69,12602,65,13,older_adult_65_plus
South Korea,1993,Incheon,male,70-74,9775,70,14,older_adult_65_plus
South Korea,1993,Incheon,male,75-79,4777,75,15,older_adult_65_plus
South Korea,1993,Incheon,male,80-84,2434,80,16,older_adult_65_plus
South Korea,1993,Incheon,male,85+,757,85,17,older_adult_65_plus
South Korea,1993,Incheon,female,0-4,98437,0,0,child_0_14
South Korea,1993,Incheon,female,5-9,85042,5,1,child_0_14
South Korea,1993,Incheon,female,10-14,93473,10,2,child_0_14
South Korea,1993,Incheon,female,15-19,74932,15,3,working_age_15_64
South Korea,1993,Incheon,female,20-24,99133,20,4,working_age_15_64
South Korea,1993,Incheon,female,25-29,123966,25,5,working_age_15_64
South Korea,1993,Incheon,female,30-34,130958,30,6,working_age_15_64
South Korea,1993,Incheon,female,35-39,96408,35,7,working_age_15_64
South Korea,1993,Incheon,female,40-44,56433,40,8,working_age_15_64
South Korea,1993,Incheon,female,45-49,44808,45,9,working_age_15_64
South Korea,1993,Incheon,female,50-54,40985,50,10,working_age_15_64
South Korea,1993,Incheon,female,55-59,34225,55,11,working_age_15_64
South Korea,1993,Incheon,female,60-64,27184,60,12,working_age_15_64
South Korea,1993,Incheon,female,65-69,20930,65,13,older_adult_65_plus
South Korea,1993,Incheon,female,70-74,15228,70,14,older_adult_65_plus
South Korea,1993,Incheon,female,75-79,9342,75,15,older_adult_65_plus
South Korea,1993,Incheon,female,80-84,5144,80,16,older_adult_65_plus
South Korea,1993,Incheon,female,85+,2953,85,17,older_adult_65_plus
South Korea,1993,Gwangju,male,0-4,53924,0,0,child_0_14
South Korea,1993,Gwangju,male,5-9,48249,5,1,child_0_14
South Korea,1993,Gwangju,male,10-14,67500,10,2,child_0_14
South Korea,1993,Gwangju,male,15-19,63674,15,3,working_age_15_64
South Korea,1993,Gwangju,male,20-24,67096,20,4,working_age_15_64
South Korea,1993,Gwangju,male,25-29,62938,25,5,working_age_15_64
South Korea,1993,Gwangju,male,30-34,61627,30,6,working_age_15_64
South Korea,1993,Gwangju,male,35-39,49259,35,7,working_age_15_64
South Korea,1993,Gwangju,male,40-44,37021,40,8,working_age_15_64
South Korea,1993,Gwangju,male,45-49,30940,45,9,working_age_15_64
South Korea,1993,Gwangju,male,50-54,27072,50,10,working_age_15_64
South Korea,1993,Gwangju,male,55-59,19226,55,11,working_age_15_64
South Korea,1993,Gwangju,male,60-64,11973,60,12,working_age_15_64
South Korea,1993,Gwangju,male,65-69,8270,65,13,older_adult_65_plus
South Korea,1993,Gwangju,male,70-74,5400,70,14,older_adult_65_plus
South Korea,1993,Gwangju,male,75-79,2933,75,15,older_adult_65_plus
South Korea,1993,Gwangju,male,80-84,1410,80,16,older_adult_65_plus
South Korea,1993,Gwangju,male,85+,647,85,17,older_adult_65_plus
South Korea,1993,Gwangju,female,0-4,48650,0,0,child_0_14
South Korea,1993,Gwangju,female,5-9,45099,5,1,child_0_14
South Korea,1993,Gwangju,female,10-14,62883,10,2,child_0_14
South Korea,1993,Gwangju,female,15-19,59742,15,3,working_age_15_64
South Korea,1993,Gwangju,female,20-24,68204,20,4,working_age_15_64
South Korea,1993,Gwangju,female,25-29,61182,25,5,working_age_15_64
South Korea,1993,Gwangju,female,30-34,59985,30,6,working_age_15_64
South Korea,1993,Gwangju,female,35-39,50387,35,7,working_age_15_64
South Korea,1993,Gwangju,female,40-44,37985,40,8,working_age_15_64
South Korea,1993,Gwangju,female,45-49,31018,45,9,working_age_15_64
South Korea,1993,Gwangju,female,50-54,27648,50,10,working_age_15_64
South Korea,1993,Gwangju,female,55-59,21549,55,11,working_age_15_64
South Korea,1993,Gwangju,female,60-64,16638,60,12,working_age_15_64
South Korea,1993,Gwangju,female,65-69,12215,65,13,older_adult_65_plus
South Korea,1993,Gwangju,female,70-74,10697,70,14,older_adult_65_plus
South Korea,1993,Gwangju,female,75-79,7207,75,15,older_adult_65_plus
South Korea,1993,Gwangju,female,80-84,4927,80,16,older_adult_65_plus
South Korea,1993,Gwangju,female,85+,3495,85,17,older_adult_65_plus
South Korea,1993,Daejeon,male,0-4,52622,0,0,child_0_14
South Korea,1993,Daejeon,male,5-9,48978,5,1,child_0_14
South Korea,1993,Daejeon,male,10-14,61090,10,2,child_0_14
South Korea,1993,Daejeon,male,15-19,54530,15,3,working_age_15_64
South Korea,1993,Daejeon,male,20-24,61344,20,4,working_age_15_64
South Korea,1993,Daejeon,male,25-29,59939,25,5,working_age_15_64
South Korea,1993,Daejeon,male,30-34,64022,30,6,working_age_15_64
South Korea,1993,Daejeon,male,35-39,54735,35,7,working_age_15_64
South Korea,1993,Daejeon,male,40-44,38309,40,8,working_age_15_64
South Korea,1993,Daejeon,male,45-49,28969,45,9,working_age_15_64
South Korea,1993,Daejeon,male,50-54,25605,50,10,working_age_15_64
South Korea,1993,Daejeon,male,55-59,18579,55,11,working_age_15_64
South Korea,1993,Daejeon,male,60-64,11458,60,12,working_age_15_64
South Korea,1993,Daejeon,male,65-69,8066,65,13,older_adult_65_plus
South Korea,1993,Daejeon,male,70-74,5696,70,14,older_adult_65_plus
South Korea,1993,Daejeon,male,75-79,3116,75,15,older_adult_65_plus
South Korea,1993,Daejeon,male,80-84,1557,80,16,older_adult_65_plus
South Korea,1993,Daejeon,male,85+,603,85,17,older_adult_65_plus
South Korea,1993,Daejeon,female,0-4,45182,0,0,child_0_14
South Korea,1993,Daejeon,female,5-9,43712,5,1,child_0_14
South Korea,1993,Daejeon,female,10-14,56376,10,2,child_0_14
South Korea,1993,Daejeon,female,15-19,51136,15,3,working_age_15_64
South Korea,1993,Daejeon,female,20-24,61107,20,4,working_age_15_64
South Korea,1993,Daejeon,female,25-29,59130,25,5,working_age_15_64
South Korea,1993,Daejeon,female,30-34,62036,30,6,working_age_15_64
South Korea,1993,Daejeon,female,35-39,53038,35,7,working_age_15_64
South Korea,1993,Daejeon,female,40-44,35476,40,8,working_age_15_64
South Korea,1993,Daejeon,female,45-49,27210,45,9,working_age_15_64
South Korea,1993,Daejeon,female,50-54,25473,50,10,working_age_15_64
South Korea,1993,Daejeon,female,55-59,20395,55,11,working_age_15_64
South Korea,1993,Daejeon,female,60-64,15633,60,12,working_age_15_64
South Korea,1993,Daejeon,female,65-69,11894,65,13,older_adult_65_plus
South Korea,1993,Daejeon,female,70-74,9383,70,14,older_adult_65_plus
South Korea,1993,Daejeon,female,75-79,6395,75,15,older_adult_65_plus
South Korea,1993,Daejeon,female,80-84,3913,80,16,older_adult_65_plus
South Korea,1993,Daejeon,female,85+,2332,85,17,older_adult_65_plus
South Korea,1993,Gyeonggi-do,male,0-4,351479,0,0,child_0_14
South Korea,1993,Gyeonggi-do,male,5-9,302025,5,1,child_0_14
South Korea,1993,Gyeonggi-do,male,10-14,301705,10,2,child_0_14
South Korea,1993,Gyeonggi-do,male,15-19,246265,15,3,working_age_15_64
South Korea,1993,Gyeonggi-do,male,20-24,322170,20,4,working_age_15_64
South Korea,1993,Gyeonggi-do,male,25-29,387237,25,5,working_age_15_64
South Korea,1993,Gyeonggi-do,male,30-34,457494,30,6,working_age_15_64
South Korea,1993,Gyeonggi-do,male,35-39,358256,35,7,working_age_15_64
South Korea,1993,Gyeonggi-do,male,40-44,205807,40,8,working_age_15_64
South Korea,1993,Gyeonggi-do,male,45-49,154550,45,9,working_age_15_64
South Korea,1993,Gyeonggi-do,male,50-54,137925,50,10,working_age_15_64
South Korea,1993,Gyeonggi-do,male,55-59,114644,55,11,working_age_15_64
South Korea,1993,Gyeonggi-do,male,60-64,75324,60,12,working_age_15_64
South Korea,1993,Gyeonggi-do,male,65-69,51373,65,13,older_adult_65_plus
South Korea,1993,Gyeonggi-do,male,70-74,40270,70,14,older_adult_65_plus
