Country,year,province_name_en,sex,age_group,population,age_start,age_group_order,broad_age_group
South Korea,2005,Ulsan,male,15-19,42140,15,3,working_age_15_64
South Korea,2005,Ulsan,male,20-24,42934,20,4,working_age_15_64
South Korea,2005,Ulsan,male,25-29,43041,25,5,working_age_15_64
South Korea,2005,Ulsan,male,30-34,47664,30,6,working_age_15_64
South Korea,2005,Ulsan,male,35-39,55371,35,7,working_age_15_64
South Korea,2005,Ulsan,male,40-44,56889,40,8,working_age_15_64
South Korea,2005,Ulsan,male,45-49,50036,45,9,working_age_15_64
South Korea,2005,Ulsan,male,50-54,34105,50,10,working_age_15_64
South Korea,2005,Ulsan,male,55-59,22899,55,11,working_age_15_64
South Korea,2005,Ulsan,male,60-64,15460,60,12,working_age_15_64
South Korea,2005,Ulsan,male,65-69,10477,65,13,older_adult_65_plus
South Korea,2005,Ulsan,male,70-74,6027,70,14,older_adult_65_plus
South Korea,2005,Ulsan,male,75-79,2957,75,15,older_adult_65_plus
South Korea,2005,Ulsan,male,80-84,1318,80,16,older_adult_65_plus
South Korea,2005,Ulsan,male,85+,666,85,17,older_adult_65_plus
South Korea,2005,Ulsan,female,0-4,27180,0,0,child_0_14
South Korea,2005,Ulsan,female,5-9,39074,5,1,child_0_14
South Korea,2005,Ulsan,female,10-14,42702,10,2,child_0_14
South Korea,2005,Ulsan,female,15-19,35303,15,3,working_age_15_64
South Korea,2005,Ulsan,female,20-24,38226,20,4,working_age_15_64
South Korea,2005,Ulsan,female,25-29,39746,25,5,working_age_15_64
South Korea,2005,Ulsan,female,30-34,49070,30,6,working_age_15_64
South Korea,2005,Ulsan,female,35-39,56104,35,7,working_age_15_64
South Korea,2005,Ulsan,female,40-44,52225,40,8,working_age_15_64
South Korea,2005,Ulsan,female,45-49,46613,45,9,working_age_15_64
South Korea,2005,Ulsan,female,50-54,30851,50,10,working_age_15_64
South Korea,2005,Ulsan,female,55-59,19975,55,11,working_age_15_64
South Korea,2005,Ulsan,female,60-64,15361,60,12,working_age_15_64
South Korea,2005,Ulsan,female,65-69,12823,65,13,older_adult_65_plus
South Korea,2005,Ulsan,female,70-74,9711,70,14,older_adult_65_plus
South Korea,2005,Ulsan,female,75-79,6924,75,15,older_adult_65_plus
South Korea,2005,Ulsan,female,80-84,4352,80,16,older_adult_65_plus
South Korea,2005,Ulsan,female,85+,2542,85,17,older_adult_65_plus
South Korea,2005,Gyeonggi-do,male,0-4,321233,0,0,child_0_14
South Korea,2005,Gyeonggi-do,male,5-9,423644,5,1,child_0_14
South Korea,2005,Gyeonggi-do,male,10-14,447003,10,2,child_0_14
South Korea,2005,Gyeonggi-do,male,15-19,348882,15,3,working_age_15_64
South Korea,2005,Gyeonggi-do,male,20-24,375295,20,4,working_age_15_64
South Korea,2005,Gyeonggi-do,male,25-29,427303,25,5,working_age_15_64
South Korea,2005,Gyeonggi-do,male,30-34,527625,30,6,working_age_15_64
South Korea,2005,Gyeonggi-do,male,35-39,559285,35,7,working_age_15_64
South Korea,2005,Gyeonggi-do,male,40-44,539254,40,8,working_age_15_64
South Korea,2005,Gyeonggi-do,male,45-49,462520,45,9,working_age_15_64
South Korea,2005,Gyeonggi-do,male,50-54,290886,50,10,working_age_15_64
South Korea,2005,Gyeonggi-do,male,55-59,205680,55,11,working_age_15_64
South Korea,2005,Gyeonggi-do,male,60-64,166013,60,12,working_age_15_64
South Korea,2005,Gyeonggi-do,male,65-69,134544,65,13,older_adult_65_plus
South Korea,2005,Gyeonggi-do,male,70-74,85480,70,14,older_adult_65_plus
South Korea,2005,Gyeonggi-do,male,75-79,44885,75,15,older_adult_65_plus
South Korea,2005,Gyeonggi-do,male,80-84,24116,80,16,older_adult_65_plus
South Korea,2005,Gyeonggi-do,male,85+,11852,85,17,older_adult_65_plus
South Korea,2005,Gyeonggi-do,female,0-4,299146,0,0,child_0_14
South Korea,2005,Gyeonggi-do,female,5-9,390340,5,1,child_0_14
South Korea,2005,Gyeonggi-do,female,10-14,404856,10,2,child_0_14
South Korea,2005,Gyeonggi-do,female,15-19,324730,15,3,working_age_15_64
South Korea,2005,Gyeonggi-do,female,20-24,367101,20,4,working_age_15_64
South Korea,2005,Gyeonggi-do,female,25-29,417594,25,5,working_age_15_64
South Korea,2005,Gyeonggi-do,female,30-34,524993,30,6,working_age_15_64
South Korea,2005,Gyeonggi-do,female,35-39,546623,35,7,working_age_15_64
South Korea,2005,Gyeonggi-do,female,40-44,492840,40,8,working_age_15_64
South Korea,2005,Gyeonggi-do,female,45-49,415292,45,9,working_age_15_64
South Korea,2005,Gyeonggi-do,female,50-54,270607,50,10,working_age_15_64
South Korea,2005,Gyeonggi-do,female,55-59,206485,55,11,working_age_15_64
South Korea,2005,Gyeonggi-do,female,60-64,186474,60,12,working_age_15_64
South Korea,2005,Gyeonggi-do,female,65-69,165135,65,13,older_adult_65_plus
South Korea,2005,Gyeonggi-do,female,70-74,124860,70,14,older_adult_65_plus
South Korea,2005,Gyeonggi-do,female,75-79,84133,75,15,older_adult_65_plus
South Korea,2005,Gyeonggi-do,female,80-84,49280,80,16,older_adult_65_plus
South Korea,2005,Gyeonggi-do,female,85+,31226,85,17,older_adult_65_plus
South Korea,2005,Chungcheongbuk-do,male,0-4,38403,0,0,child_0_14
South Korea,2005,Chungcheongbuk-do,male,5-9,53362,5,1,child_0_14
South Korea,2005,Chungcheongbuk-do,male,10-14,58454,10,2,child_0_14
South Korea,2005,Chungcheongbuk-do,male,15-19,51144,15,3,working_age_15_64
South Korea,2005,Chungcheongbuk-do,male,20-24,59890,20,4,working_age_15_64
South Korea,2005,Chungcheongbuk-do,male,25-29,57556,25,5,working_age_15_64
South Korea,2005,Chungcheongbuk-do,male,30-34,61439,30,6,working_age_15_64
South Korea,2005,Chungcheongbuk-do,male,35-39,66415,35,7,working_age_15_64
South Korea,2005,Chungcheongbuk-do,male,40-44,65548,40,8,working_age_15_64
South Korea,2005,Chungcheongbuk-do,male,45-49,62611,45,9,working_age_15_64
South Korea,2005,Chungcheongbuk-do,male,50-54,44492,50,10,working_age_15_64
South Korea,2005,Chungcheongbuk-do,male,55-59,32625,55,11,working_age_15_64
South Korea,2005,Chungcheongbuk-do,male,60-64,31000,60,12,working_age_15_64
South Korea,2005,Chungcheongbuk-do,male,65-69,28673,65,13,older_adult_65_plus
South Korea,2005,Chungcheongbuk-do,male,70-74,19248,70,14,older_adult_65_plus
South Korea,2005,Chungcheongbuk-do,male,75-79,10326,75,15,older_adult_65_plus
South Korea,2005,Chungcheongbuk-do,male,80-84,5859,80,16,older_adult_65_plus
South Korea,2005,Chungcheongbuk-do,male,85+,2787,85,17,older_adult_65_plus
South Korea,2005,Chungcheongbuk-do,female,0-4,35301,0,0,child_0_14
South Korea,2005,Chungcheongbuk-do,female,5-9,48702,5,1,child_0_14
South Korea,2005,Chungcheongbuk-do,female,10-14,51166,10,2,child_0_14
South Korea,2005,Chungcheongbuk-do,female,15-19,45702,15,3,working_age_15_64
South Korea,2005,Chungcheongbuk-do,female,20-24,53381,20,4,working_age_15_64
South Korea,2005,Chungcheongbuk-do,female,25-29,51518,25,5,working_age_15_64
South Korea,2005,Chungcheongbuk-do,female,30-34,58076,30,6,working_age_15_64
South Korea,2005,Chungcheongbuk-do,female,35-39,62756,35,7,working_age_15_64
South Korea,2005,Chungcheongbuk-do,female,40-44,59987,40,8,working_age_15_64
South Korea,2005,Chungcheongbuk-do,female,45-49,58386,45,9,working_age_15_64
South Korea,2005,Chungcheongbuk-do,female,50-54,43458,50,10,working_age_15_64
South Korea,2005,Chungcheongbuk-do,female,55-59,32769,55,11,working_age_15_64
South Korea,2005,Chungcheongbuk-do,female,60-64,35992,60,12,working_age_15_64
South Korea,2005,Chungcheongbuk-do,female,65-69,35171,65,13,older_adult_65_plus
South Korea,2005,Chungcheongbuk-do,female,70-74,29031,70,14,older_adult_65_plus
South Korea,2005,Chungcheongbuk-do,female,75-79,19059,75,15,older_adult_65_plus
South Korea,2005,Chungcheongbuk-do,female,80-84,11209,80,16,older_adult_65_plus
South Korea,2005,Chungcheongbuk-do,female,85+,7307,85,17,older_adult_65_plus
South Korea,2005,Chungcheongnam-do,male,0-4,50975,0,0,child_0_14
South Korea,2005,Chungcheongnam-do,male,5-9,67929,5,1,child_0_14
South Korea,2005,Chungcheongnam-do,male,10-14,71071,10,2,child_0_14
South Korea,2005,Chungcheongnam-do,male,15-19,62753,15,3,working_age_15_64
South Korea,2005,Chungcheongnam-do,male,20-24,76806,20,4,working_age_15_64
South Korea,2005,Chungcheongnam-do,male,25-29,77582,25,5,working_age_15_64
South Korea,2005,Chungcheongnam-do,male,30-34,82741,30,6,working_age_15_64
South Korea,2005,Chungcheongnam-do,male,35-39,83789,35,7,working_age_15_64
South Korea,2005,Chungcheongnam-do,male,40-44,83155,40,8,working_age_15_64
South Korea,2005,Chungcheongnam-do,male,45-49,77574,45,9,working_age_15_64
South Korea,2005,Chungcheongnam-do,male,50-54,57373,50,10,working_age_15_64
South Korea,2005,Chungcheongnam-do,male,55-59,48600,55,11,working_age_15_64
South Korea,2005,Chungcheongnam-do,male,60-64,42630,60,12,working_age_15_64
South Korea,2005,Chungcheongnam-do,male,65-69,41933,65,13,older_adult_65_plus
South Korea,2005,Chungcheongnam-do,male,70-74,32583,70,14,older_adult_65_plus
South Korea,2005,Chungcheongnam-do,male,75-79,17459,75,15,older_adult_65_plus
South Korea,2005,Chungcheongnam-do,male,80-84,9089,80,16,older_adult_65_plus
South Korea,2005,Chungcheongnam-do,male,85+,4149,85,17,older_adult_65_plus
South Korea,2005,Chungcheongnam-do,female,0-4,47420,0,0,child_0_14
South Korea,2005,Chungcheongnam-do,female,5-9,62594,5,1,child_0_14
South Korea,2005,Chungcheongnam-do,female,10-14,63142,10,2,child_0_14
South Korea,2005,Chungcheongnam-do,female,15-19,59082,15,3,working_age_15_64
South Korea,2005,Chungcheongnam-do,female,20-24,69254,20,4,working_age_15_64
South Korea,2005,Chungcheongnam-do,female,25-29,64969,25,5,working_age_15_64
South Korea,2005,Chungcheongnam-do,female,30-34,74097,30,6,working_age_15_64
South Korea,2005,Chungcheongnam-do,female,35-39,75048,35,7,working_age_15_64
South Korea,2005,Chungcheongnam-do,female,40-44,73972,40,8,working_age_15_64
South Korea,2005,Chungcheongnam-do,female,45-49,72198,45,9,working_age_15_64
South Korea,2005,Chungcheongnam-do,female,50-54,56366,50,10,working_age_15_64
South Korea,2005,Chungcheongnam-do,female,55-59,48820,55,11,working_age_15_64
South Korea,2005,Chungcheongnam-do,female,60-64,50906,60,12,working_age_15_64
South Korea,2005,Chungcheongnam-do,female,65-69,52831,65,13,older_adult_65_plus
South Korea,2005,Chungcheongnam-do,female,70-74,45749,70,14,older_adult_65_plus
South Korea,2005,Chungcheongnam-do,female,75-79,29035,75,15,older_adult_65_plus
South Korea,2005,Chungcheongnam-do,female,80-84,17512,80,16,older_adult_65_plus
South Korea,2005,Chungcheongnam-do,female,85+,11460,85,17,older_adult_65_plus
South Korea,2005,Jeollanam-do,male,0-4,46879,0,0,child_0_14
South Korea,2005,Jeollanam-do,male,5-9,66549,5,1,child_0_14
South Korea,2005,Jeollanam-do,male,10-14,69915,10,2,child_0_14
South Korea,2005,Jeollanam-do,male,15-19,62425,15,3,working_age_15_64
South Korea,2005,Jeollanam-do,male,20-24,77736,20,4,working_age_15_64
South Korea,2005,Jeollanam-do,male,25-29,67237,25,5,working_age_15_64
South Korea,2005,Jeollanam-do,male,30-34,72031,30,6,working_age_15_64
South Korea,2005,Jeollanam-do,male,35-39,80139,35,7,working_age_15_64
South Korea,2005,Jeollanam-do,male,40-44,79056,40,8,working_age_15_64
South Korea,2005,Jeollanam-do,male,45-49,77098,45,9,working_age_15_64
South Korea,2005,Jeollanam-do,male,50-54,59426,50,10,working_age_15_64
South Korea,2005,Jeollanam-do,male,55-59,55895,55,11,working_age_15_64
South Korea,2005,Jeollanam-do,male,60-64,50820,60,12,working_age_15_64
South Korea,2005,Jeollanam-do,male,65-69,48284,65,13,older_adult_65_plus
South Korea,2005,Jeollanam-do,male,70-74,33146,70,14,older_adult_65_plus
South Korea,2005,Jeollanam-do,male,75-79,19650,75,15,older_adult_65_plus
South Korea,2005,Jeollanam-do,male,80-84,9877,80,16,older_adult_65_plus
South Korea,2005,Jeollanam-do,male,85+,4229,85,17,older_adult_65_plus
South Korea,2005,Jeollanam-do,female,0-4,43242,0,0,child_0_14
South Korea,2005,Jeollanam-do,female,5-9,61676,5,1,child_0_14
South Korea,2005,Jeollanam-do,female,10-14,63657,10,2,child_0_14
South Korea,2005,Jeollanam-do,female,15-19,57688,15,3,working_age_15_64
South Korea,2005,Jeollanam-do,female,20-24,63463,20,4,working_age_15_64
South Korea,2005,Jeollanam-do,female,25-29,57355,25,5,working_age_15_64
South Korea,2005,Jeollanam-do,female,30-34,63413,30,6,working_age_15_64
South Korea,2005,Jeollanam-do,female,35-39,68159,35,7,working_age_15_64
South Korea,2005,Jeollanam-do,female,40-44,69338,40,8,working_age_15_64
South Korea,2005,Jeollanam-do,female,45-49,71501,45,9,working_age_15_64
South Korea,2005,Jeollanam-do,female,50-54,57472,50,10,working_age_15_64
South Korea,2005,Jeollanam-do,female,55-59,56454,55,11,working_age_15_64
South Korea,2005,Jeollanam-do,female,60-64,62142,60,12,working_age_15_64
South Korea,2005,Jeollanam-do,female,65-69,65698,65,13,older_adult_65_plus
South Korea,2005,Jeollanam-do,female,70-74,52277,70,14,older_adult_65_plus
South Korea,2005,Jeollanam-do,female,75-79,36971,75,15,older_adult_65_plus
South Korea,2005,Jeollanam-do,female,80-84,21876,80,16,older_adult_65_plus
South Korea,2005,Jeollanam-do,female,85+,14431,85,17,older_adult_65_plus
South Korea,2005,Gyeongsangbuk-do,male,0-4,65123,0,0,child_0_14
South Korea,2005,Gyeongsangbuk-do,male,5-9,89468,5,1,child_0_14
South Korea,2005,Gyeongsangbuk-do,male,10-14,96924,10,2,child_0_14
South Korea,2005,Gyeongsangbuk-do,male,15-19,90484,15,3,working_age_15_64
South Korea,2005,Gyeongsangbuk-do,male,20-24,104986,20,4,working_age_15_64
South Korea,2005,Gyeongsangbuk-do,male,25-29,99859,25,5,working_age_15_64
South Korea,2005,Gyeongsangbuk-do,male,30-34,108221,30,6,working_age_15_64
South Korea,2005,Gyeongsangbuk-do,male,35-39,115704,35,7,working_age_15_64
South Korea,2005,Gyeongsangbuk-do,male,40-44,113984,40,8,working_age_15_64
South Korea,2005,Gyeongsangbuk-do,male,45-49,110581,45,9,working_age_15_64
South Korea,2005,Gyeongsangbuk-do,male,50-54,85541,50,10,working_age_15_64
South Korea,2005,Gyeongsangbuk-do,male,55-59,68678,55,11,working_age_15_64
South Korea,2005,Gyeongsangbuk-do,male,60-64,60332,60,12,working_age_15_64
South Korea,2005,Gyeongsangbuk-do,male,65-69,57341,65,13,older_adult_65_plus
South Korea,2005,Gyeongsangbuk-do,male,70-74,41127,70,14,older_adult_65_plus
South Korea,2005,Gyeongsangbuk-do,male,75-79,22804,75,15,older_adult_65_plus
South Korea,2005,Gyeongsangbuk-do,male,80-84,12379,80,16,older_adult_65_plus
South Korea,2005,Gyeongsangbuk-do,male,85+,5901,85,17,older_adult_65_plus
South Korea,2005,Gyeongsangbuk-do,female,0-4,58272,0,0,child_0_14
South Korea,2005,Gyeongsangbuk-do,female,5-9,79852,5,1,child_0_14
South Korea,2005,Gyeongsangbuk-do,female,10-14,80510,10,2,child_0_14
South Korea,2005,Gyeongsangbuk-do,female,15-19,74997,15,3,working_age_15_64
South Korea,2005,Gyeongsangbuk-do,female,20-24,90551,20,4,working_age_15_64
South Korea,2005,Gyeongsangbuk-do,female,25-29,88838,25,5,working_age_15_64
South Korea,2005,Gyeongsangbuk-do,female,30-34,100991,30,6,working_age_15_64
South Korea,2005,Gyeongsangbuk-do,female,35-39,105313,35,7,working_age_15_64
South Korea,2005,Gyeongsangbuk-do,female,40-44,104632,40,8,working_age_15_64
South Korea,2005,Gyeongsangbuk-do,female,45-49,105468,45,9,working_age_15_64
South Korea,2005,Gyeongsangbuk-do,female,50-54,86639,50,10,working_age_15_64
South Korea,2005,Gyeongsangbuk-do,female,55-59,69032,55,11,working_age_15_64
South Korea,2005,Gyeongsangbuk-do,female,60-64,73443,60,12,working_age_15_64
South Korea,2005,Gyeongsangbuk-do,female,65-69,75480,65,13,older_adult_65_plus
South Korea,2005,Gyeongsangbuk-do,female,70-74,61726,70,14,older_adult_65_plus
South Korea,2005,Gyeongsangbuk-do,female,75-79,41670,75,15,older_adult_65_plus
South Korea,2005,Gyeongsangbuk-do,female,80-84,25082,80,16,older_adult_65_plus
South Korea,2005,Gyeongsangbuk-do,female,85+,16558,85,17,older_adult_65_plus
South Korea,2005,Gyeongsangnam-do,male,0-4,85555,0,0,child_0_14
South Korea,2005,Gyeongsangnam-do,male,5-9,117939,5,1,child_0_14
South Korea,2005,Gyeongsangnam-do,male,10-14,127532,10,2,child_0_14
South Korea,2005,Gyeongsangnam-do,male,15-19,108179,15,3,working_age_15_64
South Korea,2005,Gyeongsangnam-do,male,20-24,120678,20,4,working_age_15_64
South Korea,2005,Gyeongsangnam-do,male,25-29,117311,25,5,working_age_15_64
South Korea,2005,Gyeongsangnam-do,male,30-34,137419,30,6,working_age_15_64
South Korea,2005,Gyeongsangnam-do,male,35-39,148750,35,7,working_age_15_64
South Korea,2005,Gyeongsangnam-do,male,40-44,142411,40,8,working_age_15_64
South Korea,2005,Gyeongsangnam-do,male,45-49,134882,45,9,working_age_15_64
South Korea,2005,Gyeongsangnam-do,male,50-54,96343,50,10,working_age_15_64
South Korea,2005,Gyeongsangnam-do,male,55-59,72126,55,11,working_age_15_64
South Korea,2005,Gyeongsangnam-do,male,60-64,57625,60,12,working_age_15_64
South Korea,2005,Gyeongsangnam-do,male,65-69,51003,65,13,older_adult_65_plus
South Korea,2005,Gyeongsangnam-do,male,70-74,35295,70,14,older_adult_65_plus
South Korea,2005,Gyeongsangnam-do,male,75-79,19427,75,15,older_adult_65_plus
South Korea,2005,Gyeongsangnam-do,male,80-84,9643,80,16,older_adult_65_plus
South Korea,2005,Gyeongsangnam-do,male,85+,3782,85,17,older_adult_65_plus
South Korea,2005,Gyeongsangnam-do,female,0-4,76785,0,0,child_0_14
South Korea,2005,Gyeongsangnam-do,female,5-9,105336,5,1,child_0_14
South Korea,2005,Gyeongsangnam-do,female,10-14,108962,10,2,child_0_14
South Korea,2005,Gyeongsangnam-do,female,15-19,94248,15,3,working_age_15_64
South Korea,2005,Gyeongsangnam-do,female,20-24,105838,20,4,working_age_15_64
South Korea,2005,Gyeongsangnam-do,female,25-29,108822,25,5,working_age_15_64
South Korea,2005,Gyeongsangnam-do,female,30-34,132974,30,6,working_age_15_64
South Korea,2005,Gyeongsangnam-do,female,35-39,141661,35,7,working_age_15_64
South Korea,2005,Gyeongsangnam-do,female,40-44,133366,40,8,working_age_15_64
South Korea,2005,Gyeongsangnam-do,female,45-49,126092,45,9,working_age_15_64
South Korea,2005,Gyeongsangnam-do,female,50-54,93314,50,10,working_age_15_64
South Korea,2005,Gyeongsangnam-do,female,55-59,72678,55,11,working_age_15_64
South Korea,2005,Gyeongsangnam-do,female,60-64,69707,60,12,working_age_15_64
South Korea,2005,Gyeongsangnam-do,female,65-69,70148,65,13,older_adult_65_plus
South Korea,2005,Gyeongsangnam-do,female,70-74,59096,70,14,older_adult_65_plus
South Korea,2005,Gyeongsangnam-do,female,75-79,40011,75,15,older_adult_65_plus
South Korea,2005,Gyeongsangnam-do,female,80-84,23087,80,16,older_adult_65_plus
South Korea,2005,Gyeongsangnam-do,female,85+,12406,85,17,older_adult_65_plus
South Korea,2005,Jeju,male,0-4,17080,0,0,child_0_14
South Korea,2005,Jeju,male,5-9,22385,5,1,child_0_14
South Korea,2005,Jeju,male,10-14,22845,10,2,child_0_14
South Korea,2005,Jeju,male,15-19,17724,15,3,working_age_15_64
South Korea,2005,Jeju,male,20-24,21299,20,4,working_age_15_64
South Korea,2005,Jeju,male,25-29,20706,25,5,working_age_15_64
South Korea,2005,Jeju,male,30-34,24713,30,6,working_age_15_64
South Korea,2005,Jeju,male,35-39,26616,35,7,working_age_15_64
South Korea,2005,Jeju,male,40-44,24664,40,8,working_age_15_64
South Korea,2005,Jeju,male,45-49,21798,45,9,working_age_15_64
South Korea,2005,Jeju,male,50-54,15086,50,10,working_age_15_64
South Korea,2005,Jeju,male,55-59,13006,55,11,working_age_15_64
South Korea,2005,Jeju,male,60-64,11131,60,12,working_age_15_64
South Korea,2005,Jeju,male,65-69,9022,65,13,older_adult_65_plus
South Korea,2005,Jeju,male,70-74,5918,70,14,older_adult_65_plus
South Korea,2005,Jeju,male,75-79,2338,75,15,older_adult_65_plus
South Korea,2005,Jeju,male,80-84,1257,80,16,older_adult_65_plus
South Korea,2005,Jeju,male,85+,693,85,17,older_adult_65_plus
South Korea,2005,Jeju,female,0-4,15195,0,0,child_0_14
South Korea,2005,Jeju,female,5-9,20433,5,1,child_0_14
South Korea,2005,Jeju,female,10-14,20790,10,2,child_0_14
South Korea,2005,Jeju,female,15-19,15902,15,3,working_age_15_64
South Korea,2005,Jeju,female,20-24,19487,20,4,working_age_15_64
South Korea,2005,Jeju,female,25-29,19485,25,5,working_age_15_64
South Korea,2005,Jeju,female,30-34,24145,30,6,working_age_15_64
South Korea,2005,Jeju,female,35-39,24519,35,7,working_age_15_64
South Korea,2005,Jeju,female,40-44,22498,40,8,working_age_15_64
South Korea,2005,Jeju,female,45-49,20307,45,9,working_age_15_64
South Korea,2005,Jeju,female,50-54,14866,50,10,working_age_15_64
South Korea,2005,Jeju,female,55-59,13087,55,11,working_age_15_64
South Korea,2005,Jeju,female,60-64,12007,60,12,working_age_15_64
South Korea,2005,Jeju,female,65-69,11561,65,13,older_adult_65_plus
South Korea,2005,Jeju,female,70-74,10071,70,14,older_adult_65_plus
South Korea,2005,Jeju,female,75-79,6448,75,15,older_adult_65_plus
South Korea,2005,Jeju,female,80-84,4642,80,16,older_adult_65_plus
South Korea,2005,Jeju,female,85+,3845,85,17,older_adult_65_plus
South Korea,2005,Gangwon State,male,0-4,37297,0,0,child_0_14
South Korea,2005,Gangwon State,male,5-9,51103,5,1,child_0_14
South Korea,2005,Gangwon State,male,10-14,54274,10,2,child_0_14
South Korea,2005,Gangwon State,male,15-19,49173,15,3,working_age_15_64
South Korea,2005,Gangwon State,male,20-24,60780,20,4,working_age_15_64
South Korea,2005,Gangwon State,male,25-29,55239,25,5,working_age_15_64
South Korea,2005,Gangwon State,male,30-34,61040,30,6,working_age_15_64
South Korea,2005,Gangwon State,male,35-39,65857,35,7,working_age_15_64
South Korea,2005,Gangwon State,male,40-44,65428,40,8,working_age_15_64
South Korea,2005,Gangwon State,male,45-49,67674,45,9,working_age_15_64
South Korea,2005,Gangwon State,male,50-54,48189,50,10,working_age_15_64
South Korea,2005,Gangwon State,male,55-59,34921,55,11,working_age_15_64
South Korea,2005,Gangwon State,male,60-64,36321,60,12,working_age_15_64
South Korea,2005,Gangwon State,male,65-69,33630,65,13,older_adult_65_plus
South Korea,2005,Gangwon State,male,70-74,18869,70,14,older_adult_65_plus
South Korea,2005,Gangwon State,male,75-79,10604,75,15,older_adult_65_plus
South Korea,2005,Gangwon State,male,80-84,6569,80,16,older_adult_65_plus
South Korea,2005,Gangwon State,male,85+,3674,85,17,older_adult_65_plus
South Korea,2005,Gangwon State,female,0-4,34353,0,0,child_0_14
South Korea,2005,Gangwon State,female,5-9,47030,5,1,child_0_14
South Korea,2005,Gangwon State,female,10-14,48902,10,2,child_0_14
South Korea,2005,Gangwon State,female,15-19,45399,15,3,working_age_15_64
South Korea,2005,Gangwon State,female,20-24,51045,20,4,working_age_15_64
South Korea,2005,Gangwon State,female,25-29,49201,25,5,working_age_15_64
South Korea,2005,Gangwon State,female,30-34,56239,30,6,working_age_15_64
South Korea,2005,Gangwon State,female,35-39,59833,35,7,working_age_15_64
South Korea,2005,Gangwon State,female,40-44,61549,40,8,working_age_15_64
South Korea,2005,Gangwon State,female,45-49,63995,45,9,working_age_15_64
South Korea,2005,Gangwon State,female,50-54,46726,50,10,working_age_15_64
South Korea,2005,Gangwon State,female,55-59,36643,55,11,working_age_15_64
South Korea,2005,Gangwon State,female,60-64,41428,60,12,working_age_15_64
South Korea,2005,Gangwon State,female,65-69,39409,65,13,older_adult_65_plus
South Korea,2005,Gangwon State,female,70-74,28628,70,14,older_adult_65_plus
South Korea,2005,Gangwon State,female,75-79,21002,75,15,older_adult_65_plus
South Korea,2005,Gangwon State,female,80-84,12741,80,16,older_adult_65_plus
South Korea,2005,Gangwon State,female,85+,8345,85,17,older_adult_65_plus
South Korea,2005,Jeonbuk State,male,0-4,46589,0,0,child_0_14
South Korea,2005,Jeonbuk State,male,5-9,65420,5,1,child_0_14
South Korea,2005,Jeonbuk State,male,10-14,70539,10,2,child_0_14
South Korea,2005,Jeonbuk State,male,15-19,63410,15,3,working_age_15_64
South Korea,2005,Jeonbuk State,male,20-24,77279,20,4,working_age_15_64
South Korea,2005,Jeonbuk State,male,25-29,69858,25,5,working_age_15_64
South Korea,2005,Jeonbuk State,male,30-34,74995,30,6,working_age_15_64
South Korea,2005,Jeonbuk State,male,35-39,77270,35,7,working_age_15_64
South Korea,2005,Jeonbuk State,male,40-44,75427,40,8,working_age_15_64
South Korea,2005,Jeonbuk State,male,45-49,73704,45,9,working_age_15_64
South Korea,2005,Jeonbuk State,male,50-54,56724,50,10,working_age_15_64
South Korea,2005,Jeonbuk State,male,55-59,50909,55,11,working_age_15_64
South Korea,2005,Jeonbuk State,male,60-64,42167,60,12,working_age_15_64
South Korea,2005,Jeonbuk State,male,65-69,37814,65,13,older_adult_65_plus
South Korea,2005,Jeonbuk State,male,70-74,28465,70,14,older_adult_65_plus
South Korea,2005,Jeonbuk State,male,75-79,16512,75,15,older_adult_65_plus
South Korea,2005,Jeonbuk State,male,80-84,8062,80,16,older_adult_65_plus
South Korea,2005,Jeonbuk State,male,85+,3602,85,17,older_adult_65_plus
South Korea,2005,Jeonbuk State,female,0-4,43358,0,0,child_0_14
South Korea,2005,Jeonbuk State,female,5-9,60714,5,1,child_0_14
South Korea,2005,Jeonbuk State,female,10-14,64631,10,2,child_0_14
South Korea,2005,Jeonbuk State,female,15-19,58844,15,3,working_age_15_64
South Korea,2005,Jeonbuk State,female,20-24,66253,20,4,working_age_15_64
South Korea,2005,Jeonbuk State,female,25-29,61817,25,5,working_age_15_64
South Korea,2005,Jeonbuk State,female,30-34,69293,30,6,working_age_15_64
South Korea,2005,Jeonbuk State,female,35-39,71059,35,7,working_age_15_64
South Korea,2005,Jeonbuk State,female,40-44,70400,40,8,working_age_15_64
South Korea,2005,Jeonbuk State,female,45-49,71656,45,9,working_age_15_64
South Korea,2005,Jeonbuk State,female,50-54,56458,50,10,working_age_15_64
South Korea,2005,Jeonbuk State,female,55-59,52222,55,11,working_age_15_64
South Korea,2005,Jeonbuk State,female,60-64,50618,60,12,working_age_15_64
South Korea,2005,Jeonbuk State,female,65-69,49577,65,13,older_adult_65_plus
South Korea,2005,Jeonbuk State,female,70-74,42612,70,14,older_adult_65_plus
South Korea,2005,Jeonbuk State,female,75-79,28999,75,15,older_adult_65_plus
South Korea,2005,Jeonbuk State,female,80-84,16448,80,16,older_adult_65_plus
South Korea,2005,Jeonbuk State,female,85+,11630,85,17,older_adult_65_plus
South Korea,2010,Seoul,male,0-4,218628,0,0,child_0_14
South Korea,2010,Seoul,male,5-9,224163,5,1,child_0_14
South Korea,2010,Seoul,male,10-14,299565,10,2,child_0_14
South Korea,2010,Seoul,male,15-19,354723,15,3,working_age_15_64
South Korea,2010,Seoul,male,20-24,334211,20,4,working_age_15_64
