year,province_name_en,sex,age_group,population
1993,Gyeongsangbuk-do,female,85+,9955
1993,Gyeongsangnam-do,male,0-4,172550
1993,Gyeongsangnam-do,male,5-9,155920
1993,Gyeongsangnam-do,male,10-14,186885
1993,Gyeongsangnam-do,male,15-19,171960
1993,Gyeongsangnam-do,male,20-24,199974
1993,Gyeongsangnam-do,male,25-29,193553
1993,Gyeongsangnam-do,male,30-34,210297
1993,Gyeongsangnam-do,male,35-39,174258
1993,Gyeongsangnam-do,male,40-44,119077
1993,Gyeongsangnam-do,male,45-49,89179
1993,Gyeongsangnam-do,male,50-54,85386
1993,Gyeongsangnam-do,male,55-59,70169
1993,Gyeongsangnam-do,male,60-64,50373
1993,Gyeongsangnam-do,male,65-69,36420
1993,Gyeongsangnam-do,male,70-74,24616
1993,Gyeongsangnam-do,male,75-79,12754
1993,Gyeongsangnam-do,male,80-84,5634
1993,Gyeongsangnam-do,male,85+,2380
1993,Gyeongsangnam-do,female,0-4,144562
1993,Gyeongsangnam-do,female,5-9,140669
1993,Gyeongsangnam-do,female,10-14,179913
1993,Gyeongsangnam-do,female,15-19,166013
1993,Gyeongsangnam-do,female,20-24,183447
1993,Gyeongsangnam-do,female,25-29,186181
1993,Gyeongsangnam-do,female,30-34,196884
1993,Gyeongsangnam-do,female,35-39,156830
1993,Gyeongsangnam-do,female,40-44,106183
1993,Gyeongsangnam-do,female,45-49,83758
1993,Gyeongsangnam-do,female,50-54,92446
1993,Gyeongsangnam-do,female,55-59,84924
1993,Gyeongsangnam-do,female,60-64,72624
1993,Gyeongsangnam-do,female,65-69,56293
1993,Gyeongsangnam-do,female,70-74,40805
1993,Gyeongsangnam-do,female,75-79,25130
1993,Gyeongsangnam-do,female,80-84,15010
1993,Gyeongsangnam-do,female,85+,9445
1993,Jeju,male,0-4,20110
1993,Jeju,male,5-9,18229
1993,Jeju,male,10-14,24325
1993,Jeju,male,15-19,25235
1993,Jeju,male,20-24,30455
1993,Jeju,male,25-29,25905
1993,Jeju,male,30-34,24131
1993,Jeju,male,35-39,20190
1993,Jeju,male,40-44,13673
1993,Jeju,male,45-49,13554
1993,Jeju,male,50-54,12339
1993,Jeju,male,55-59,9872
1993,Jeju,male,60-64,5960
1993,Jeju,male,65-69,2980
1993,Jeju,male,70-74,2435
1993,Jeju,male,75-79,1418
1993,Jeju,male,80-84,790
1993,Jeju,male,85+,447
1993,Jeju,female,0-4,18152
1993,Jeju,female,5-9,16808
1993,Jeju,female,10-14,23399
1993,Jeju,female,15-19,23519
1993,Jeju,female,20-24,28322
1993,Jeju,female,25-29,23214
1993,Jeju,female,30-34,22695
1993,Jeju,female,35-39,18699
1993,Jeju,female,40-44,13108
1993,Jeju,female,45-49,12798
1993,Jeju,female,50-54,12667
1993,Jeju,female,55-59,11872
1993,Jeju,female,60-64,10001
1993,Jeju,female,65-69,5889
1993,Jeju,female,70-74,6745
1993,Jeju,female,75-79,4569
1993,Jeju,female,80-84,3468
1993,Jeju,female,85+,2611
1993,Gangwon State,male,0-4,50328
1993,Gangwon State,male,5-9,53311
1993,Gangwon State,male,10-14,73864
1993,Gangwon State,male,15-19,78585
1993,Gangwon State,male,20-24,88819
1993,Gangwon State,male,25-29,67090
1993,Gangwon State,male,30-34,69415
1993,Gangwon State,male,35-39,64654
1993,Gangwon State,male,40-44,41085
1993,Gangwon State,male,45-49,39217
1993,Gangwon State,male,50-54,43814
1993,Gangwon State,male,55-59,37141
1993,Gangwon State,male,60-64,21938
1993,Gangwon State,male,65-69,16462
1993,Gangwon State,male,70-74,13760
1993,Gangwon State,male,75-79,8279
1993,Gangwon State,male,80-84,4186
1993,Gangwon State,male,85+,1607
1993,Gangwon State,female,0-4,45489
1993,Gangwon State,female,5-9,50912
1993,Gangwon State,female,10-14,71714
1993,Gangwon State,female,15-19,76460
1993,Gangwon State,female,20-24,74375
1993,Gangwon State,female,25-29,58918
1993,Gangwon State,female,30-34,67252
1993,Gangwon State,female,35-39,59201
1993,Gangwon State,female,40-44,39804
1993,Gangwon State,female,45-49,38781
1993,Gangwon State,female,50-54,45404
1993,Gangwon State,female,55-59,39240
1993,Gangwon State,female,60-64,30391
1993,Gangwon State,female,65-69,24772
1993,Gangwon State,female,70-74,18744
1993,Gangwon State,female,75-79,13320
1993,Gangwon State,female,80-84,7368
1993,Gangwon State,female,85+,4101
1993,Jeonbuk State,male,0-4,64813
1993,Jeonbuk State,male,5-9,68703
1993,Jeonbuk State,male,10-14,98782
1993,Jeonbuk State,male,15-19,111555
1993,Jeonbuk State,male,20-24,122486
1993,Jeonbuk State,male,25-29,84775
