year,province_code,province_name_th,province_name_en,sex,age_group,population,population_type,reference_date
2000,18,ชัยนาท,Chai Nat,female,15-19,12067,registered,2000-12-31
2000,18,ชัยนาท,Chai Nat,female,20-24,13756,registered,2000-12-31
2000,18,ชัยนาท,Chai Nat,female,25-29,14666,registered,2000-12-31
2000,18,ชัยนาท,Chai Nat,female,30-34,15989,registered,2000-12-31
2000,18,ชัยนาท,Chai Nat,female,35-39,16578,registered,2000-12-31
2000,18,ชัยนาท,Chai Nat,female,40-44,14606,registered,2000-12-31
2000,18,ชัยนาท,Chai Nat,female,45-49,12594,registered,2000-12-31
2000,18,ชัยนาท,Chai Nat,female,50-54,9796,registered,2000-12-31
2000,18,ชัยนาท,Chai Nat,female,55-59,7764,registered,2000-12-31
2000,18,ชัยนาท,Chai Nat,female,60-64,7852,registered,2000-12-31
2000,18,ชัยนาท,Chai Nat,female,65-69,6254,registered,2000-12-31
2000,18,ชัยนาท,Chai Nat,female,70-74,4638,registered,2000-12-31
2000,18,ชัยนาท,Chai Nat,female,75-79,3183,registered,2000-12-31
2000,18,ชัยนาท,Chai Nat,female,80-84,1895,registered,2000-12-31
2000,18,ชัยนาท,Chai Nat,female,85+,1553,registered,2000-12-31
2000,18,ชัยนาท,Chai Nat,female,not_age_classified,4938,registered,2000-12-31
2000,19,สระบุรี,Saraburi,male,0-4,21210,registered,2000-12-31
2000,19,สระบุรี,Saraburi,male,5-9,22299,registered,2000-12-31
2000,19,สระบุรี,Saraburi,male,10-14,20535,registered,2000-12-31
2000,19,สระบุรี,Saraburi,male,15-19,22095,registered,2000-12-31
2000,19,สระบุรี,Saraburi,male,20-24,27149,registered,2000-12-31
2000,19,สระบุรี,Saraburi,male,25-29,25729,registered,2000-12-31
2000,19,สระบุรี,Saraburi,male,30-34,25794,registered,2000-12-31
2000,19,สระบุรี,Saraburi,male,35-39,25855,registered,2000-12-31
2000,19,สระบุรี,Saraburi,male,40-44,21292,registered,2000-12-31
2000,19,สระบุรี,Saraburi,male,45-49,15645,registered,2000-12-31
2000,19,สระบุรี,Saraburi,male,50-54,11584,registered,2000-12-31
2000,19,สระบุรี,Saraburi,male,55-59,8910,registered,2000-12-31
2000,19,สระบุรี,Saraburi,male,60-64,8450,registered,2000-12-31
2000,19,สระบุรี,Saraburi,male,65-69,6454,registered,2000-12-31
2000,19,สระบุรี,Saraburi,male,70-74,4522,registered,2000-12-31
2000,19,สระบุรี,Saraburi,male,75-79,2573,registered,2000-12-31
2000,19,สระบุรี,Saraburi,male,80-84,1333,registered,2000-12-31
2000,19,สระบุรี,Saraburi,male,85+,1117,registered,2000-12-31
2000,19,สระบุรี,Saraburi,male,not_age_classified,31804,registered,2000-12-31
2000,19,สระบุรี,Saraburi,female,0-4,19603,registered,2000-12-31
2000,19,สระบุรี,Saraburi,female,5-9,21598,registered,2000-12-31
2000,19,สระบุรี,Saraburi,female,10-14,19526,registered,2000-12-31
2000,19,สระบุรี,Saraburi,female,15-19,20870,registered,2000-12-31
2000,19,สระบุรี,Saraburi,female,20-24,23340,registered,2000-12-31
2000,19,สระบุรี,Saraburi,female,25-29,24978,registered,2000-12-31
2000,19,สระบุรี,Saraburi,female,30-34,26939,registered,2000-12-31
2000,19,สระบุรี,Saraburi,female,35-39,26459,registered,2000-12-31
2000,19,สระบุรี,Saraburi,female,40-44,22429,registered,2000-12-31
2000,19,สระบุรี,Saraburi,female,45-49,17625,registered,2000-12-31
2000,19,สระบุรี,Saraburi,female,50-54,12741,registered,2000-12-31
2000,19,สระบุรี,Saraburi,female,55-59,10243,registered,2000-12-31
2000,19,สระบุรี,Saraburi,female,60-64,9669,registered,2000-12-31
2000,19,สระบุรี,Saraburi,female,65-69,7814,registered,2000-12-31
2000,19,สระบุรี,Saraburi,female,70-74,6061,registered,2000-12-31
2000,19,สระบุรี,Saraburi,female,75-79,3737,registered,2000-12-31
2000,19,สระบุรี,Saraburi,female,80-84,2143,registered,2000-12-31
2000,19,สระบุรี,Saraburi,female,85+,1864,registered,2000-12-31
2000,19,สระบุรี,Saraburi,female,not_age_classified,26172,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,male,0-4,38645,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,male,5-9,40766,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,male,10-14,37817,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,male,15-19,40834,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,male,20-24,50229,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,male,25-29,48872,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,male,30-34,50925,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,male,35-39,46939,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,male,40-44,38204,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,male,45-49,28752,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,male,50-54,20643,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,male,55-59,15941,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,male,60-64,14160,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,male,65-69,10483,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,male,70-74,6842,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,male,75-79,3846,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,male,80-84,2037,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,male,85+,1964,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,male,not_age_classified,49035,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,female,0-4,36036,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,female,5-9,38605,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,female,10-14,35459,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,female,15-19,39759,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,female,20-24,46154,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,female,25-29,48320,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,female,30-34,52364,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,female,35-39,49470,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,female,40-44,40864,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,female,45-49,31886,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,female,50-54,22929,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,female,55-59,17298,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,female,60-64,15060,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,female,65-69,11693,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,female,70-74,8375,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,female,75-79,4987,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,female,80-84,2989,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,female,85+,3013,registered,2000-12-31
2000,20,ชลบุรี,Chon Buri,female,not_age_classified,34583,registered,2000-12-31
2000,21,ระยอง,Rayong,male,0-4,20271,registered,2000-12-31
2000,21,ระยอง,Rayong,male,5-9,20526,registered,2000-12-31
2000,21,ระยอง,Rayong,male,10-14,18350,registered,2000-12-31
2000,21,ระยอง,Rayong,male,15-19,19993,registered,2000-12-31
2000,21,ระยอง,Rayong,male,20-24,22548,registered,2000-12-31
2000,21,ระยอง,Rayong,male,25-29,26106,registered,2000-12-31
2000,21,ระยอง,Rayong,male,30-34,25793,registered,2000-12-31
2000,21,ระยอง,Rayong,male,35-39,22342,registered,2000-12-31
2000,21,ระยอง,Rayong,male,40-44,17026,registered,2000-12-31
2000,21,ระยอง,Rayong,male,45-49,11940,registered,2000-12-31
2000,21,ระยอง,Rayong,male,50-54,8662,registered,2000-12-31
2000,21,ระยอง,Rayong,male,55-59,6999,registered,2000-12-31
2000,21,ระยอง,Rayong,male,60-64,5868,registered,2000-12-31
2000,21,ระยอง,Rayong,male,65-69,4310,registered,2000-12-31
2000,21,ระยอง,Rayong,male,70-74,2639,registered,2000-12-31
2000,21,ระยอง,Rayong,male,75-79,1333,registered,2000-12-31
2000,21,ระยอง,Rayong,male,80-84,659,registered,2000-12-31
2000,21,ระยอง,Rayong,male,85+,561,registered,2000-12-31
2000,21,ระยอง,Rayong,male,not_age_classified,26714,registered,2000-12-31
2000,21,ระยอง,Rayong,female,0-4,19249,registered,2000-12-31
2000,21,ระยอง,Rayong,female,5-9,19715,registered,2000-12-31
2000,21,ระยอง,Rayong,female,10-14,17441,registered,2000-12-31
2000,21,ระยอง,Rayong,female,15-19,19386,registered,2000-12-31
2000,21,ระยอง,Rayong,female,20-24,21769,registered,2000-12-31
2000,21,ระยอง,Rayong,female,25-29,24926,registered,2000-12-31
2000,21,ระยอง,Rayong,female,30-34,25542,registered,2000-12-31
2000,21,ระยอง,Rayong,female,35-39,22816,registered,2000-12-31
2000,21,ระยอง,Rayong,female,40-44,18184,registered,2000-12-31
2000,21,ระยอง,Rayong,female,45-49,12377,registered,2000-12-31
2000,21,ระยอง,Rayong,female,50-54,9041,registered,2000-12-31
2000,21,ระยอง,Rayong,female,55-59,6834,registered,2000-12-31
2000,21,ระยอง,Rayong,female,60-64,5817,registered,2000-12-31
2000,21,ระยอง,Rayong,female,65-69,4509,registered,2000-12-31
2000,21,ระยอง,Rayong,female,70-74,3100,registered,2000-12-31
2000,21,ระยอง,Rayong,female,75-79,1729,registered,2000-12-31
2000,21,ระยอง,Rayong,female,80-84,1008,registered,2000-12-31
2000,21,ระยอง,Rayong,female,85+,823,registered,2000-12-31
2000,21,ระยอง,Rayong,female,not_age_classified,27453,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,male,0-4,17783,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,male,5-9,18835,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,male,10-14,18406,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,male,15-19,19896,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,male,20-24,19697,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,male,25-29,21120,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,male,30-34,21995,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,male,35-39,21070,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,male,40-44,17554,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,male,45-49,12883,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,male,50-54,9417,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,male,55-59,7503,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,male,60-64,6844,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,male,65-69,5238,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,male,70-74,3505,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,male,75-79,1892,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,male,80-84,945,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,male,85+,788,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,male,not_age_classified,21227,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,female,0-4,16487,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,female,5-9,18255,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,female,10-14,17420,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,female,15-19,19090,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,female,20-24,20000,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,female,25-29,21197,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,female,30-34,22699,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,female,35-39,21450,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,female,40-44,18268,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,female,45-49,13345,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,female,50-54,9418,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,female,55-59,7195,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,female,60-64,6864,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,female,65-69,5517,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,female,70-74,3933,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,female,75-79,2428,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,female,80-84,1345,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,female,85+,1229,registered,2000-12-31
2000,22,จันทบุรี,Chanthaburi,female,not_age_classified,21473,registered,2000-12-31
2000,23,ตราด,Trat,male,0-4,7939,registered,2000-12-31
2000,23,ตราด,Trat,male,5-9,8611,registered,2000-12-31
2000,23,ตราด,Trat,male,10-14,8197,registered,2000-12-31
2000,23,ตราด,Trat,male,15-19,8930,registered,2000-12-31
2000,23,ตราด,Trat,male,20-24,9208,registered,2000-12-31
2000,23,ตราด,Trat,male,25-29,9834,registered,2000-12-31
2000,23,ตราด,Trat,male,30-34,9715,registered,2000-12-31
2000,23,ตราด,Trat,male,35-39,8967,registered,2000-12-31
2000,23,ตราด,Trat,male,40-44,7791,registered,2000-12-31
2000,23,ตราด,Trat,male,45-49,6161,registered,2000-12-31
2000,23,ตราด,Trat,male,50-54,4738,registered,2000-12-31
2000,23,ตราด,Trat,male,55-59,3882,registered,2000-12-31
2000,23,ตราด,Trat,male,60-64,3472,registered,2000-12-31
2000,23,ตราด,Trat,male,65-69,2415,registered,2000-12-31
2000,23,ตราด,Trat,male,70-74,1634,registered,2000-12-31
2000,23,ตราด,Trat,male,75-79,879,registered,2000-12-31
2000,23,ตราด,Trat,male,80-84,451,registered,2000-12-31
2000,23,ตราด,Trat,male,85+,397,registered,2000-12-31
2000,23,ตราด,Trat,male,not_age_classified,10241,registered,2000-12-31
2000,23,ตราด,Trat,female,0-4,7425,registered,2000-12-31
2000,23,ตราด,Trat,female,5-9,8279,registered,2000-12-31
2000,23,ตราด,Trat,female,10-14,7900,registered,2000-12-31
2000,23,ตราด,Trat,female,15-19,8468,registered,2000-12-31
2000,23,ตราด,Trat,female,20-24,9185,registered,2000-12-31
2000,23,ตราด,Trat,female,25-29,9592,registered,2000-12-31
2000,23,ตราด,Trat,female,30-34,9563,registered,2000-12-31
2000,23,ตราด,Trat,female,35-39,8832,registered,2000-12-31
2000,23,ตราด,Trat,female,40-44,7766,registered,2000-12-31
2000,23,ตราด,Trat,female,45-49,6288,registered,2000-12-31
2000,23,ตราด,Trat,female,50-54,4619,registered,2000-12-31
2000,23,ตราด,Trat,female,55-59,3764,registered,2000-12-31
2000,23,ตราด,Trat,female,60-64,3239,registered,2000-12-31
2000,23,ตราด,Trat,female,65-69,2494,registered,2000-12-31
2000,23,ตราด,Trat,female,70-74,1795,registered,2000-12-31
2000,23,ตราด,Trat,female,75-79,999,registered,2000-12-31
2000,23,ตราด,Trat,female,80-84,588,registered,2000-12-31
