year,province_name_en,sex,age_group,population
2000,Nakhon Nayok,female,40-44,9046
2000,Nakhon Nayok,female,45-49,7369
2000,Nakhon Nayok,female,50-54,5606
2000,Nakhon Nayok,female,55-59,4539
2000,Nakhon Nayok,female,60-64,4378
2000,Nakhon Nayok,female,65-69,3492
2000,Nakhon Nayok,female,70-74,2770
2000,Nakhon Nayok,female,75-79,1812
2000,Nakhon Nayok,female,80-84,1016
2000,Nakhon Nayok,female,85+,960
2000,Sa Kaeo,male,0-4,21340
2000,Sa Kaeo,male,5-9,22706
2000,Sa Kaeo,male,10-14,22002
2000,Sa Kaeo,male,15-19,23985
2000,Sa Kaeo,male,20-24,25136
2000,Sa Kaeo,male,25-29,26574
2000,Sa Kaeo,male,30-34,25848
2000,Sa Kaeo,male,35-39,22649
2000,Sa Kaeo,male,40-44,18677
2000,Sa Kaeo,male,45-49,13729
2000,Sa Kaeo,male,50-54,10043
2000,Sa Kaeo,male,55-59,7654
2000,Sa Kaeo,male,60-64,6849
2000,Sa Kaeo,male,65-69,4841
2000,Sa Kaeo,male,70-74,3482
2000,Sa Kaeo,male,75-79,1851
2000,Sa Kaeo,male,80-84,888
2000,Sa Kaeo,male,85+,916
2000,Sa Kaeo,female,0-4,19909
2000,Sa Kaeo,female,5-9,21585
2000,Sa Kaeo,female,10-14,21273
2000,Sa Kaeo,female,15-19,23046
2000,Sa Kaeo,female,20-24,24732
2000,Sa Kaeo,female,25-29,26060
2000,Sa Kaeo,female,30-34,25236
2000,Sa Kaeo,female,35-39,22214
2000,Sa Kaeo,female,40-44,17977
2000,Sa Kaeo,female,45-49,13960
2000,Sa Kaeo,female,50-54,10325
2000,Sa Kaeo,female,55-59,7857
2000,Sa Kaeo,female,60-64,7291
2000,Sa Kaeo,female,65-69,5440
2000,Sa Kaeo,female,70-74,3765
2000,Sa Kaeo,female,75-79,2108
2000,Sa Kaeo,female,80-84,1107
2000,Sa Kaeo,female,85+,1206
2000,Nakhon Ratchasima,male,0-4,94152
2000,Nakhon Ratchasima,male,5-9,100452
2000,Nakhon Ratchasima,male,10-14,96173
2000,Nakhon Ratchasima,male,15-19,106858
2000,Nakhon Ratchasima,male,20-24,119796
2000,Nakhon Ratchasima,male,25-29,122774
2000,Nakhon Ratchasima,male,30-34,118632
2000,Nakhon Ratchasima,male,35-39,105253
2000,Nakhon Ratchasima,male,40-44,86546
2000,Nakhon Ratchasima,male,45-49,67465
2000,Nakhon Ratchasima,male,50-54,52741
2000,Nakhon Ratchasima,male,55-59,38767
2000,Nakhon Ratchasima,male,60-64,34443
2000,Nakhon Ratchasima,male,65-69,25897
2000,Nakhon Ratchasima,male,70-74,17648
2000,Nakhon Ratchasima,male,75-79,9760
2000,Nakhon Ratchasima,male,80-84,4938
2000,Nakhon Ratchasima,male,85+,3824
2000,Nakhon Ratchasima,female,0-4,88594
2000,Nakhon Ratchasima,female,5-9,95117
2000,Nakhon Ratchasima,female,10-14,91386
2000,Nakhon Ratchasima,female,15-19,104314
2000,Nakhon Ratchasima,female,20-24,118241
2000,Nakhon Ratchasima,female,25-29,121820
2000,Nakhon Ratchasima,female,30-34,118913
2000,Nakhon Ratchasima,female,35-39,107439
2000,Nakhon Ratchasima,female,40-44,91101
2000,Nakhon Ratchasima,female,45-49,71167
2000,Nakhon Ratchasima,female,50-54,55970
2000,Nakhon Ratchasima,female,55-59,41205
2000,Nakhon Ratchasima,female,60-64,38524
2000,Nakhon Ratchasima,female,65-69,30002
2000,Nakhon Ratchasima,female,70-74,22001
2000,Nakhon Ratchasima,female,75-79,13628
2000,Nakhon Ratchasima,female,80-84,7740
2000,Nakhon Ratchasima,female,85+,6361
2000,Buri Ram,male,0-4,62971
2000,Buri Ram,male,5-9,66840
2000,Buri Ram,male,10-14,58789
2000,Buri Ram,male,15-19,69092
2000,Buri Ram,male,20-24,75611
2000,Buri Ram,male,25-29,79798
2000,Buri Ram,male,30-34,71285
2000,Buri Ram,male,35-39,59514
2000,Buri Ram,male,40-44,48351
2000,Buri Ram,male,45-49,37091
2000,Buri Ram,male,50-54,30283
2000,Buri Ram,male,55-59,22152
2000,Buri Ram,male,60-64,18661
